trial_number,trial_id,draw_index,model,mean_test_spearman,synthetic_seed,sampling_seed,schema_attempts,sample_type,surrogate_spearman,surrogate_mae,surrogate_rmse,pren_spearman,pren_mae,pren_rmse,fake_pren_spearman,fake_pren_mae,fake_pren_rmse
14,trial_0014,0,extra_trees,0.7825663190580577,14200000,14200000,1,informed,0.35561178968178675,0.7362179032688214,0.959536490293791,0.4399392511827039,0.8183105039158499,1.0933433957369572,,,
14,trial_0014,1,extra_trees,0.7825663190580577,14200001,14200001,1,informed,0.38816413016107665,0.758625153320444,0.9779383187452271,0.3568956730085408,0.8874210350556843,1.1883685052338728,,,
14,trial_0014,2,extra_trees,0.7825663190580577,14200002,14200002,1,informed,0.3671871106652571,0.7464150917173272,0.9730600742916744,0.543875134489218,0.7196682208163879,0.9507482668170312,,,
14,trial_0014,3,extra_trees,0.7825663190580577,14200003,14200003,1,informed,0.2821933774928188,0.7668827878021977,0.9969951283950098,0.4538591442693,0.8127673389017566,1.1009009853831624,,,
14,trial_0014,4,extra_trees,0.7825663190580577,14200004,14200004,1,informed,0.421079063699069,0.7209829239015562,0.9431618903064872,0.4772610475481177,0.7953642745325771,1.062137763485803,,,
14,trial_0014,5,extra_trees,0.7825663190580577,14200005,14200005,1,informed,0.4204585377787548,0.7190009804916925,0.9409802917483789,0.49899083762183977,0.7190720120801747,0.9768467448249691,,,
14,trial_0014,6,extra_trees,0.7825663190580577,14200006,14200006,1,informed,0.49869561704326987,0.6746744071400445,0.8976363641713252,0.4727874083440646,0.8396476537804686,1.0906634949964769,,,
14,trial_0014,7,extra_trees,0.7825663190580577,14200007,14200007,1,informed,0.3589418527533303,0.7286442902335607,0.9547141272463379,0.4174552435370918,0.8389701140971654,1.11229616137067,,,
14,trial_0014,8,extra_trees,0.7825663190580577,14200008,14200008,1,informed,0.48545401966978463,0.6716111716044344,0.879453595246301,0.5403693759430243,0.713742637579526,0.9358580135698118,,,
14,trial_0014,9,extra_trees,0.7825663190580577,14200009,14200009,1,informed,0.4708472995605779,0.6862480161019744,0.9165554918304513,0.4004436324749381,0.8792463176325486,1.1582187118963214,,,
14,trial_0014,10,extra_trees,0.7825663190580577,14200010,14200010,1,informed,0.25564120200901913,0.7426227529174622,0.9852831921197357,0.4545683247462395,0.8256412627120396,1.0946184951956233,,,
14,trial_0014,11,extra_trees,0.7825663190580577,14200011,14200011,1,informed,0.40916155118853187,0.7541465260708359,0.9877804280885996,0.3089372902907906,0.9271027352848361,1.1956649371965695,,,
14,trial_0014,12,extra_trees,0.7825663190580577,14200012,14200012,1,informed,0.4410901852573218,0.6914425087956382,0.9233267890835277,0.4033666561179065,0.8729903090045917,1.1558471489079816,,,
14,trial_0014,13,extra_trees,0.7825663190580577,14200013,14200013,1,informed,0.20421798966972987,0.7641572767121971,0.98726293636662,0.5461490362273905,0.6960035170700615,0.9511698597630196,,,
14,trial_0014,14,extra_trees,0.7825663190580577,14200014,14200014,1,informed,0.35518771915277286,0.7453870849635114,0.9685432681990878,0.5260384493148935,0.7303765542415935,0.9811044714221135,,,
14,trial_0014,15,extra_trees,0.7825663190580577,14200015,14200015,1,informed,0.08234744406405485,0.7737828233965011,1.007055314453266,0.5231374179893077,0.740348087694728,1.0040393743248464,,,
14,trial_0014,16,extra_trees,0.7825663190580577,14200016,14200016,1,informed,0.3061322967705805,0.7486175150108635,0.9718984138610801,0.4741043640756556,0.8281642453500282,1.0632608649747868,,,
