trial_number,trial_id,synthetic_seed,sampling_seed,schema_attempts,sample_type,ridge_spearman,ridge_mae,ridge_rmse
15,trial_0015,15200000,15200000,1,informed,-0.22497727899303036,2.0400964998861033,3.5458920968958503
15,trial_0015,15200001,15200001,1,informed,-0.049721677246189214,0.9795243490903603,1.362996880219875
15,trial_0015,15200002,15200002,1,informed,-0.05255428499140388,1.1992187275992017,1.7994553995996792
15,trial_0015,15200003,15200003,1,informed,0.49504122791196387,0.7049019480179909,0.9638797824077583
15,trial_0015,15200004,15200004,1,informed,-0.014323832773114243,0.8616581809418655,1.1576195746712108
15,trial_0015,15200005,15200005,1,informed,0.4557422825757443,0.7518501019568644,1.0427207432363388
15,trial_0015,15200006,15200006,1,informed,0.02274411566288416,0.8814425750913026,1.229289180242688
15,trial_0015,15200007,15200007,1,informed,0.1785979555980013,1.3317565986696067,2.088262860096474
15,trial_0015,15200008,15200008,1,informed,-0.2088632524493336,0.9724807082490657,1.369127705488737
15,trial_0015,15200009,15200009,1,informed,-0.19497338864880928,0.9744269871986868,1.5861244083188417
15,trial_0015,15200010,15200010,1,informed,-0.008926625585505166,0.9930197111719373,1.403640153476987
15,trial_0015,15200011,15200011,1,informed,-0.32544149252870946,1.0387853046022455,1.410321009060151
15,trial_0015,15200012,15200012,1,informed,0.3698131456075536,0.8399013841856038,1.1681593054312511
15,trial_0015,15200013,15200013,1,informed,0.489988147868383,0.8268795566437809,1.2102892826745288
15,trial_0015,15200014,15200014,1,informed,0.2791165006822172,0.7824327126579336,1.0969903349452512
15,trial_0015,15200015,15200015,1,informed,0.5657705298565431,0.665243438828861,0.9292671711001692
15,trial_0015,15200016,15200016,1,informed,-0.23332736142159638,1.425602961004083,1.9969583510514894
15,trial_0015,15200017,15200017,1,informed,0.3063315765595914,0.9622290346464214,1.4005131076192965
15,trial_0015,15200018,15200018,1,informed,0.4945344341618633,1.0065956628801116,1.9875812463221088
15,trial_0015,15200019,15200019,1,informed,0.29146829643399824,1.3714441514970255,2.5192326156132174
15,trial_0015,15200020,15200020,1,informed,-0.02152533943145426,1.4411118759978074,2.556663697735602
15,trial_0015,15200021,15200021,1,informed,0.19800528041356288,1.0679351664787446,1.8384780372106373
15,trial_0015,15200022,15200022,1,informed,0.4619149342270367,0.723373304673965,0.9747788630949971
15,trial_0015,15200023,15200023,1,informed,-0.25163553509070785,1.5867896820509841,2.6638935910657517
15,trial_0015,15200024,15200024,1,informed,0.21942284518835975,1.3660738820751512,4.019149535189287
15,trial_0015,15200025,15200025,1,informed,0.12254763023172696,0.8758427467069261,1.238569909549419
15,trial_0015,15200026,15200026,1,informed,-0.11415186829744767,0.9671779586771605,1.376880035853369
15,trial_0015,15200027,15200027,1,informed,0.5195782983448781,0.7033338369767402,1.0182423404331242
15,trial_0015,15200028,15200028,1,informed,0.08200674087168261,0.8779861529031714,1.2071656349193534
15,trial_0015,15200029,15200029,1,informed,0.06012575190741608,0.8907917697037443,1.210031450098103
15,trial_0015,15200030,15200030,1,informed,-0.017287902363316947,0.9483556827890126,1.3298656698373554
15,trial_0015,15200031,15200031,1,informed,0.41383695376093493,0.7913451522726922,1.1019842859101745
15,trial_0015,15200032,15200032,1,informed,0.05525499350557941,1.2034930261570087,2.999740006349366
15,trial_0015,15200033,15200033,1,informed,0.3273835276005991,0.7685595189942531,1.0034054055677166
15,trial_0015,15200034,15200034,1,informed,0.05769320204751589,0.780326848543153,1.0341602847281135
15,trial_0015,15200035,15200035,1,informed,0.003305053021988567,0.8110568714567374,1.104563486777304
15,trial_0015,15200036,15200036,1,informed,0.04225719222461675,0.8278188137947466,1.048543797153724
15,trial_0015,15200037,15200037,1,informed,0.44510866224756707,0.8329348668261055,1.3098986731053668
15,trial_0015,15200038,15200038,1,informed,0.27304123576886824,0.7972782592220347,1.0869399907864659
15,trial_0015,15200039,15200039,1,informed,0.5747312715540351,0.6802304493688254,0.95468331955136
15,trial_0015,15200040,15200040,1,informed,-0.11045457566580828,1.8711552452740798,2.646639320864155
15,trial_0015,15200041,15200041,1,informed,-0.26225627986700545,0.9680276485959101,1.2828207207649904
15,trial_0015,15200042,15200042,1,informed,0.4293745191575771,0.7355427948048098,1.0372856574723583
15,trial_0015,15200043,15200043,1,informed,0.48146224991558306,0.732005853790394,1.0314879523750016
15,trial_0015,15200044,15200044,1,informed,0.3794964217248582,0.8167800142863053,1.2008760151686704
15,trial_0015,15200045,15200045,1,informed,-0.21096244579671425,1.2357271477050176,1.81906702351965
15,trial_0015,15200046,15200046,1,informed,0.03473825263968055,0.9143832356558205,1.1618615373575263
15,trial_0015,15200047,15200047,1,informed,0.5036000801700523,2.130655010769749,3.527559088277983
15,trial_0015,15200048,15200048,1,informed,0.15587767747490283,1.3603968081716364,2.695308254354227
15,trial_0015,15200049,15200049,1,informed,0.1641539373390293,0.8119266645633703,1.0465129344093547
15,trial_0015,15200050,15200050,1,informed,0.0558350767558697,1.2181607064006332,1.6324747599521785
15,trial_0015,15200051,15200051,1,informed,0.4149836296355015,0.7549990103760316,1.0384745966371451
15,trial_0015,15200052,15200052,1,informed,0.4227313767984268,0.7534969939834881,1.0375058584384673
15,trial_0015,15200053,15200053,1,informed,0.1876809603650939,0.764886235232565,1.0361330161159776
15,trial_0015,15200054,15200054,1,informed,-0.2906485119593832,1.7788764950845788,2.578826355923894
15,trial_0015,15200055,15200055,1,informed,0.08168943095991331,0.8360935118701991,1.1407124778103002
15,trial_0015,15200056,15200056,1,informed,0.022354213334943987,0.8222705319126333,1.1439193130013907
15,trial_0015,15200057,15200057,1,informed,0.48696992441772674,0.7608658144273722,1.1090961604095304
15,trial_0015,15200058,15200058,1,informed,0.4764903323211121,0.7412666512614314,1.0592393827371276
15,trial_0015,15200059,15200059,1,informed,0.2947351465180848,0.9027427124244588,1.366911891909426
15,trial_0015,15200060,15200060,1,informed,-0.27474175173065823,1.1597221591391647,1.7678367777161577
15,trial_0015,15200061,15200061,1,informed,0.032840598583664914,1.2434255451011396,1.860861244772046
15,trial_0015,15200062,15200062,1,informed,0.24973125190235504,1.3763131427352835,2.148839680344288
15,trial_0015,15200063,15200063,1,informed,0.13037599311119832,1.1534037173186693,2.1941696125979515
15,trial_0015,15200064,15200064,1,informed,-0.10752570198440618,0.8045108013582151,1.1086673245876093
15,trial_0015,15200065,15200065,1,informed,0.03775061238358909,0.9575299973836512,1.3403784786268902
15,trial_0015,15200066,15200066,1,informed,0.32557959717434876,0.8118664508579903,1.1207475361699382
15,trial_0015,15200067,15200067,1,informed,-0.26668157424409633,1.499970254617324,2.021247010893661
15,trial_0015,15200068,15200068,1,informed,0.18858753863422692,0.8428065634332462,1.1435487658543246
