trial_number,trial_id,synthetic_seed,sampling_seed,schema_attempts,sample_type,ridge_spearman,ridge_mae,ridge_rmse
9,trial_0009,9200000,9200000,1,generic,-0.12875152764904585,0.7848658184879215,1.0310165083991558
9,trial_0009,9200001,9200001,1,informed,0.06465648365945369,0.8578345004560715,1.171792262623738
9,trial_0009,9200002,9200002,1,informed,0.26840226463749395,0.8885575778684557,1.2294867251341899
9,trial_0009,9200003,9200003,1,informed,-0.17126859552959492,1.2040325976534905,1.653831493178503
9,trial_0009,9200004,9200004,1,informed,0.06614433432220344,1.0490607283870386,1.5065394597937207
9,trial_0009,9200005,9200005,1,generic,0.1661307582702966,0.7455127055117539,0.987610144693163
9,trial_0009,9200006,9200006,1,informed,0.4522757247543818,0.7430692094033321,1.0338298172900284
9,trial_0009,9200007,9200007,1,generic,-0.1437796613109668,0.826126280888632,1.0655560071157018
9,trial_0009,9200008,9200008,1,generic,0.041919448183271944,0.8189482922461375,1.025352897997791
9,trial_0009,9200009,9200009,1,generic,0.3551894163548299,0.7236225801874998,0.9682945056889509
9,trial_0009,9200010,9200010,1,informed,0.04393978902662514,0.9144026713445627,1.2028532471456372
9,trial_0009,9200011,9200011,1,generic,-0.23109782703098375,0.7933098371343775,1.0767983783589437
9,trial_0009,9200012,9200012,1,informed,0.3139916004826402,0.789376764658791,1.1387464879982316
9,trial_0009,9200013,9200013,1,informed,0.4981241434932427,0.7551838667410272,1.0879529484554984
9,trial_0009,9200014,9200014,1,informed,0.4317081240917269,0.7578642970859225,1.07868206808633
9,trial_0009,9200015,9200015,1,informed,0.12496451620367163,0.8837921295967737,1.127752696729239
9,trial_0009,9200016,9200016,1,informed,0.0024006480147970416,0.8349322281814003,1.0957290867621137
9,trial_0009,9200017,9200017,1,informed,0.4335713476645313,0.765926167962394,1.0650386725255785
9,trial_0009,9200018,9200018,1,informed,0.23524797824529556,0.8416892507357674,1.2016915259772631
9,trial_0009,9200019,9200019,1,generic,0.1617253512902173,0.7501715085211036,1.006818823854728
9,trial_0009,9200020,9200020,1,informed,0.30074610201360585,0.8411356797787517,1.1269552375773266
9,trial_0009,9200021,9200021,1,informed,-0.10291043170967662,0.9970853554737427,1.3547428092017764
