trial_number,trial_id,draw_index,model,mean_test_spearman,synthetic_seed,sampling_seed,schema_attempts,sample_type,surrogate_spearman,surrogate_mae,surrogate_rmse,pren_spearman,pren_mae,pren_rmse,fake_pren_spearman,fake_pren_mae,fake_pren_rmse
31,trial_0031,0,extra_trees,0.8189122076001898,31200000,31200000,1,generic,0.13963499173707697,0.7646923214530753,0.9985037812360106,,,,0.5116436096500436,0.7185577265973073,0.9758373513194667
31,trial_0031,1,extra_trees,0.8189122076001898,31200001,31200001,1,generic,-0.4029862791780378,0.9178667110964517,1.280342922422585,,,,0.528350540322654,0.734855129774417,0.9768474449268745
31,trial_0031,2,extra_trees,0.8189122076001898,31200002,31200002,1,informed,-0.11949722447779294,0.8476875883036198,1.093869218408298,0.41724267391625025,0.8831396335183723,1.1503606473110184,,,
31,trial_0031,3,extra_trees,0.8189122076001898,31200003,31200003,1,informed,0.2863345767209374,0.8029498608004534,1.0160854596953603,0.410260653045685,0.8772319671398183,1.1381534164357447,,,
31,trial_0031,4,extra_trees,0.8189122076001898,31200004,31200004,1,generic,0.32005659401274344,0.6947675913501242,0.9136946377603389,,,,0.538362361705916,0.6712470525212036,0.9114884472910688
31,trial_0031,5,extra_trees,0.8189122076001898,31200005,31200005,1,generic,-0.2910754394478349,0.8023442477406262,1.0469877736295923,,,,0.3573321296142965,0.8746528269493817,1.1804571837071578
31,trial_0031,6,extra_trees,0.8189122076001898,31200006,31200006,1,informed,-0.1632174688481728,0.8661192496905665,1.1378277657136024,0.3919761665649042,0.9019945291401157,1.1721354796973733,,,
31,trial_0031,7,extra_trees,0.8189122076001898,31200007,31200007,1,informed,0.1766778452454023,0.7548255909176559,0.9783931577759568,0.45293631437470533,0.8208259856879387,1.1053896253166158,,,
31,trial_0031,8,extra_trees,0.8189122076001898,31200008,31200008,1,informed,0.06075959886625045,0.7902800362090393,1.0040492035041906,0.4533048804643396,0.8562749102706712,1.10052022768602,,,
31,trial_0031,9,extra_trees,0.8189122076001898,31200009,31200009,1,generic,-0.46324633621287076,0.8482305668965724,1.0931933138659542,,,,0.40308179478380424,0.8789065159971521,1.1466822711426867
31,trial_0031,10,extra_trees,0.8189122076001898,31200010,31200010,1,informed,-0.03177036892912171,0.794481126655723,1.0381467269972875,0.29104222774695654,0.9563088432261756,1.232260006434543,,,
31,trial_0031,11,extra_trees,0.8189122076001898,31200011,31200011,1,informed,0.38248934604868984,0.7273462127858376,0.9675291450927954,0.34176833472290147,0.9177605699285396,1.2146862615311107,,,
31,trial_0031,12,extra_trees,0.8189122076001898,31200012,31200012,1,generic,0.4678011694348061,0.6497893207332496,0.8441828340180125,,,,0.48586597569302836,0.7990216778762911,1.0536395117198496
31,trial_0031,13,extra_trees,0.8189122076001898,31200013,31200013,1,informed,0.38918932750776714,0.7197908737314377,0.9450002940683453,0.4857735505531023,0.7720650727010022,1.0476840641671608,,,
