model,task_id,n_folds,validation_folds,model_kind,model_source,dataset,table,target,target_binning,n_samples,n_features,feature_groups,feature_group_counts,task_quality_flags,context_rows_min,context_rows_max,validation_rows_min,validation_rows_max,mean_test_spearman,median_test_spearman,std_test_spearman,min_test_spearman,max_test_spearman,mean_test_mae,median_test_mae,std_test_mae,min_test_mae,max_test_mae,mean_test_rmse,median_test_rmse,std_test_rmse,min_test_rmse,max_test_rmse,mean_test_r2,median_test_r2,std_test_r2,min_test_r2,max_test_r2,mean_test_pearson,median_test_pearson,std_test_pearson,min_test_pearson,max_test_pearson
trial_0023,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,local_tabicl_regressor,/home/fcolanto/projects/tabicl/checkpoints/epit_pipeline_optuna_fe_ni_v4/tabicl_epit_pipeline_epit_pipeline_optuna_fe_ni_v4_10889_trial_0023/step-1000.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.56902338467695,0.5341087884341614,0.14236516127254176,0.4028651212767926,0.7612298229889177,254.38443131173335,234.25057941120957,53.72964643539161,197.1886251543781,334.1009152367825,367.4061923489746,325.6468592955057,94.64141357201137,287.9940336571701,496.6265666772224,0.12269787093900934,0.3956661583765062,0.5445161276873725,-0.8410841141083574,0.4265064273404223,0.5564421257241754,0.6414161946037213,0.21363107478606475,0.2158725217287494,0.7715574922223631
