trial_number,trial_id,draw_index,model,mean_test_spearman,synthetic_seed,sampling_seed,schema_attempts,sample_type,surrogate_spearman,surrogate_mae,surrogate_rmse,pren_spearman,pren_mae,pren_rmse,fake_pren_spearman,fake_pren_mae,fake_pren_rmse
18,trial_0018,0,extra_trees,0.7785007299225456,18200000,18200000,1,generic,-0.24579025386776193,0.8025743915210009,1.0590926488136116,,,,0.5528708260658569,0.66277168635987,0.9043092127623944
18,trial_0018,1,extra_trees,0.7785007299225456,18200001,18200001,1,generic,0.17179893840283303,0.9389948905092272,1.09228969839862,,,,0.5506434786054997,0.6806939577533264,0.9247559143258107
18,trial_0018,2,extra_trees,0.7785007299225456,18200002,18200002,1,generic,0.18184867860094123,0.7501592339926233,0.995553837604289,,,,0.4000710889059015,0.8400224880702074,1.1511812150605683
18,trial_0018,3,extra_trees,0.7785007299225456,18200003,18200003,1,generic,-0.03430981012130649,0.8342932387721187,1.0983605374744767,,,,0.5165285557619134,0.7098109592129818,0.976787164997435
18,trial_0018,4,extra_trees,0.7785007299225456,18200004,18200004,1,generic,-0.22182003425502267,0.7888501166393388,1.0261314734949842,,,,0.5052988329193239,0.7856698346219667,1.0381388915342673
18,trial_0018,5,extra_trees,0.7785007299225456,18200005,18200005,1,generic,0.04293943560109496,1.259202832694528,1.519418446931555,,,,0.5292195307280194,0.7439020440540476,0.9929602184580767
18,trial_0018,6,extra_trees,0.7785007299225456,18200006,18200006,1,generic,0.12794623167985292,0.7675087490453908,0.9973280464409839,,,,0.40185787926627375,0.871374762881621,1.146949312767532
18,trial_0018,7,extra_trees,0.7785007299225456,18200007,18200007,1,generic,-0.12991971345582917,0.773636587998567,1.0243482360852134,,,,0.46038868926998755,0.7904356772173811,1.0625549602356665
18,trial_0018,8,extra_trees,0.7785007299225456,18200008,18200008,1,generic,-0.4603660409345395,0.8073533262609536,1.0666237667778207,,,,0.35855063247944446,0.9142643524163274,1.1794159184320765
18,trial_0018,9,extra_trees,0.7785007299225456,18200009,18200009,1,generic,-0.3512540989683007,0.8314956880641426,1.0782758975845834,,,,0.4360895978538217,0.8292013792609724,1.1181510529319194
18,trial_0018,10,extra_trees,0.7785007299225456,18200010,18200010,1,generic,0.23640803923339773,0.7844506937878841,1.0075913140549706,,,,0.46805610775096296,0.8479851855151614,1.1024420299684854
18,trial_0018,11,extra_trees,0.7785007299225456,18200011,18200011,1,generic,-0.17055518074495407,0.7680228640542195,1.0130937847460637,,,,0.45484208740929477,0.8371397703192185,1.10611528332222
18,trial_0018,12,extra_trees,0.7785007299225456,18200012,18200012,1,informed,0.4191563979599646,0.6853401833545342,0.914880193385225,0.44964655619619165,0.8269685293799751,1.0789462582392337,,,
18,trial_0018,13,extra_trees,0.7785007299225456,18200013,18200013,1,generic,0.44616187458726453,0.708951394409771,0.9277309401756837,,,,0.5461201414113888,0.6791475884416677,0.9200783335829361
18,trial_0018,14,extra_trees,0.7785007299225456,18200014,18200014,1,generic,0.22885987791444104,0.7403450084741983,0.9676308488130402,,,,0.5482860361315643,0.6753912924917739,0.9449463331700911
18,trial_0018,15,extra_trees,0.7785007299225456,18200015,18200015,1,generic,-0.11887658077599726,0.7976115144211285,1.0311349331576989,,,,0.16354598439629456,1.0094207944247124,1.313774402323498
18,trial_0018,16,extra_trees,0.7785007299225456,18200016,18200016,1,generic,0.2594486920523604,0.7563313852361598,0.9784284798492141,,,,0.37187339792807084,0.9021709277541463,1.1529558152855588
18,trial_0018,17,extra_trees,0.7785007299225456,18200017,18200017,1,informed,-0.10342899978159242,0.7906278687499043,1.0331498484669983,0.4747839936575167,0.7739857443811546,1.0639684195700319,,,
18,trial_0018,18,extra_trees,0.7785007299225456,18200018,18200018,1,generic,-0.18763556848407778,0.7939567471514093,1.0404988898355667,,,,0.5476473704870529,0.6641997133681661,0.9170997122541704
18,trial_0018,19,extra_trees,0.7785007299225456,18200019,18200019,1,informed,0.26324828100925296,0.7462999471239163,0.9830137933548643,0.5081174169742746,0.7355089776327337,1.0193389871622207,,,
18,trial_0018,20,extra_trees,0.7785007299225456,18200020,18200020,1,generic,0.26389573486033024,0.8340803630400361,1.0154652022047854,,,,0.25372599438538035,0.984230596232284,1.259500967833143
