trial_number,trial_id,draw_index,model,mean_test_spearman,synthetic_seed,sampling_seed,schema_attempts,sample_type,surrogate_spearman,surrogate_mae,surrogate_rmse,pren_spearman,pren_mae,pren_rmse,fake_pren_spearman,fake_pren_mae,fake_pren_rmse
10,trial_0010,0,extra_trees,0.7849518186051032,10200000,10200000,1,informed,0.2283271813640958,0.837077846002105,1.0840201635243683,0.42172102868866695,0.8655330128836924,1.1572598743291438,,,
10,trial_0010,1,extra_trees,0.7849518186051032,10200001,10200001,1,informed,0.5063258813571175,0.6797016323950102,0.9015854894921325,0.5255977692000818,0.7594677639132478,1.0322775751649267,,,
10,trial_0010,2,extra_trees,0.7849518186051032,10200002,10200002,1,informed,0.47440963233355976,0.6779446368147684,0.8975676245630987,0.358726557350191,0.9116625226138053,1.1781451558771598,,,
10,trial_0010,3,extra_trees,0.7849518186051032,10200003,10200003,1,informed,0.4112378373301143,0.734740599678011,0.9655206656201824,0.3313189632687561,0.9308185573649908,1.210071815755391,,,
10,trial_0010,4,extra_trees,0.7849518186051032,10200004,10200004,1,informed,0.4907937817081666,0.6867833862407761,0.9179796511055774,0.5219185050747368,0.7194236768825988,0.9776637093481505,,,
10,trial_0010,5,extra_trees,0.7849518186051032,10200005,10200005,1,informed,0.3094891874601907,0.7705014759043437,0.9930167336307043,0.4886030145860746,0.7603419696800175,1.0694266869842275,,,
10,trial_0010,6,extra_trees,0.7849518186051032,10200006,10200006,1,informed,0.46249514849813883,0.7182394547946489,0.9458618102279673,0.48045724611663526,0.7681984302861119,1.05352421377835,,,
10,trial_0010,7,extra_trees,0.7849518186051032,10200007,10200007,1,informed,0.5133741305319383,0.6593640309280131,0.8646745584820632,0.4804650370556707,0.8152921103290129,1.0721446709630835,,,
10,trial_0010,8,extra_trees,0.7849518186051032,10200008,10200008,1,informed,0.46995599224117685,0.69938496319361,0.9219994170321139,0.4810903350889949,0.7783726910932336,1.0480361021167022,,,
10,trial_0010,9,extra_trees,0.7849518186051032,10200009,10200009,1,informed,0.4402692492333694,0.6987832945267515,0.9279680381106724,0.4451949639827775,0.8203473387265567,1.1076535462641377,,,
10,trial_0010,10,extra_trees,0.7849518186051032,10200010,10200010,1,informed,0.5053070044438741,0.672010571208545,0.8857273981308021,0.535215382736463,0.6878115875217968,0.916350023948427,,,
10,trial_0010,11,extra_trees,0.7849518186051032,10200011,10200011,1,informed,0.45661611138976915,0.6972559822729193,0.9271065933817949,0.4321535744481585,0.8629439178140199,1.1223258679219892,,,
10,trial_0010,12,extra_trees,0.7849518186051032,10200012,10200012,1,informed,0.5437079136701916,0.6427503996829689,0.8303080567955559,0.5755482676925743,0.6865029564633669,0.910433823960275,,,
10,trial_0010,13,extra_trees,0.7849518186051032,10200013,10200013,1,informed,0.49173613616982503,0.6876343091839026,0.9092931138011584,0.5263093142953601,0.7532987257067328,0.9810885904763357,,,
10,trial_0010,14,extra_trees,0.7849518186051032,10200014,10200014,1,informed,0.4325482549158811,0.7383776350144547,0.9746287450640794,0.33770731458481834,0.9186577111335309,1.2062419202375323,,,
10,trial_0010,15,extra_trees,0.7849518186051032,10200015,10200015,1,informed,-0.05671264185133778,0.7746430627396451,1.0085188031956271,0.5216746896878688,0.7224518350155285,0.980504769983934,,,
10,trial_0010,16,extra_trees,0.7849518186051032,10200016,10200016,1,informed,0.5066766042390796,0.7069991997582921,0.9122064584020456,0.2776970052582682,0.9590096546719262,1.23295318680236,,,
10,trial_0010,17,extra_trees,0.7849518186051032,10200017,10200017,1,informed,0.4163708666694143,0.7298809568250808,0.959021189153669,0.47374734771143356,0.8084160802210876,1.0659657340527682,,,
