draw_index,sample_scope,metric,n_trials,spearman,kendall_tau
58,informed,pren_spearman,25,0.04769230769230769,0.01333333333333333
58,generic,fake_pren_spearman,7,0.42857142857142866,0.33333333333333337
59,all,surrogate_spearman,32,0.052419354838709666,0.012096774193548388
59,all,surrogate_mae,32,-0.05535190615835778,-0.05645161290322581
59,all,surrogate_rmse,32,-0.03042521994134897,-0.036290322580645164
59,informed,surrogate_spearman,25,-0.023076923076923078,-0.046666666666666655
59,generic,surrogate_spearman,7,-0.07142857142857144,-0.04761904761904762
59,informed,pren_spearman,25,0.046153846153846156,0.019999999999999993
59,generic,fake_pren_spearman,7,-0.14285714285714288,-0.23809523809523814
60,all,surrogate_spearman,32,-0.03409090909090909,-0.028225806451612906
60,all,surrogate_mae,32,-0.029325513196480937,-0.020161290322580648
60,all,surrogate_rmse,32,-0.03885630498533724,-0.03225806451612904
60,informed,surrogate_spearman,24,-0.2478260869565217,-0.18115942028985507
60,generic,surrogate_spearman,8,0.6190476190476191,0.4999999999999999
60,informed,pren_spearman,24,0.17913043478260868,0.14492753623188404
60,generic,fake_pren_spearman,8,0.2142857142857143,0.14285714285714285
61,all,surrogate_spearman,32,0.2697947214076246,0.1895161290322581
61,all,surrogate_mae,32,-0.10593841642228738,-0.06451612903225808
61,all,surrogate_rmse,32,-0.093841642228739,-0.052419354838709686
61,informed,surrogate_spearman,27,0.21245421245421242,0.15099715099715103
61,generic,surrogate_spearman,5,-0.09999999999999999,0.0
61,informed,pren_spearman,27,0.0036630036630036626,0.014245014245014247
61,generic,fake_pren_spearman,5,-0.3,-0.19999999999999998
62,all,surrogate_spearman,32,-0.1000733137829912,-0.0685483870967742
62,all,surrogate_mae,32,-0.004032258064516129,-0.028225806451612906
62,all,surrogate_rmse,32,-0.05168621700879765,-0.06451612903225808
62,informed,surrogate_spearman,22,-0.08977978543195936,-0.06493506493506493
62,generic,surrogate_spearman,10,-0.07878787878787878,-0.022222222222222223
62,informed,pren_spearman,22,0.311123658949746,0.24675324675324675
62,generic,fake_pren_spearman,10,-0.12727272727272726,-0.06666666666666667
63,all,surrogate_spearman,32,-0.21847507331378296,-0.15725806451612906
63,all,surrogate_mae,32,0.1730205278592375,0.12096774193548389
63,all,surrogate_rmse,32,0.19244868035190613,0.12903225806451615
63,informed,surrogate_spearman,29,-0.21428571428571425,-0.1527093596059113
63,generic,surrogate_spearman,3,-0.5,-0.33333333333333337
63,informed,pren_spearman,29,0.06847290640394087,0.03448275862068965
63,generic,fake_pren_spearman,3,-1.0,-1.0
64,all,surrogate_spearman,32,-0.03482404692082111,-0.020161290322580648
64,all,surrogate_mae,32,0.03629032258064516,0.028225806451612906
64,all,surrogate_rmse,32,0.04618768328445748,0.036290322580645164
64,informed,surrogate_spearman,26,-0.09059829059829058,-0.046153846153846156
64,generic,surrogate_spearman,6,-0.6571428571428573,-0.6
64,informed,pren_spearman,26,0.14324786324786323,0.11384615384615385
64,generic,fake_pren_spearman,6,-0.5428571428571429,-0.3333333333333333
65,all,surrogate_spearman,32,-0.10483870967741933,-0.08064516129032259
65,all,surrogate_mae,32,-0.04618768328445748,-0.024193548387096777
65,all,surrogate_rmse,32,-0.06121700879765395,-0.040322580645161296
65,informed,surrogate_spearman,24,-0.2652173913043478,-0.18840579710144928
65,generic,surrogate_spearman,8,0.30952380952380953,0.2857142857142857
65,informed,pren_spearman,24,0.03739130434782608,0.028985507246376812
65,generic,fake_pren_spearman,8,0.14285714285714288,0.07142857142857142
66,all,surrogate_spearman,32,0.0722140762463343,0.04435483870967743
66,all,surrogate_mae,32,-0.10373900293255131,-0.09274193548387098
66,all,surrogate_rmse,32,-0.14772727272727273,-0.11693548387096775
66,informed,surrogate_spearman,27,0.017704517704517704,0.025641025641025644
66,generic,surrogate_spearman,5,0.09999999999999999,0.0
66,informed,pren_spearman,27,-0.1568986568986569,-0.11111111111111113
66,generic,fake_pren_spearman,5,0.49999999999999994,0.19999999999999998
67,all,surrogate_spearman,32,-0.1440615835777126,-0.07258064516129033
67,all,surrogate_mae,32,-0.09604105571847506,-0.04435483870967743
67,all,surrogate_rmse,32,-0.0975073313782991,-0.036290322580645164
67,informed,surrogate_spearman,26,-0.2772649572649572,-0.15692307692307692
67,generic,surrogate_spearman,6,0.2571428571428572,0.2
67,informed,pren_spearman,26,-0.10564102564102562,-0.04
67,generic,fake_pren_spearman,6,-0.3714285714285715,-0.3333333333333333
68,all,surrogate_spearman,32,0.04032258064516129,0.03225806451612904
68,all,surrogate_mae,32,-0.11840175953079178,-0.07661290322580645
68,all,surrogate_rmse,32,-0.09934017595307917,-0.0685483870967742
68,informed,surrogate_spearman,26,-0.06803418803418802,-0.033846153846153845
68,generic,surrogate_spearman,6,-0.6571428571428573,-0.6
68,informed,pren_spearman,26,0.228034188034188,0.1630769230769231
68,generic,fake_pren_spearman,6,0.028571428571428574,0.06666666666666665
69,all,surrogate_spearman,32,-0.17082111436950145,-0.10080645161290325
69,all,surrogate_mae,32,0.025293255131964804,0.01612903225806452
69,all,surrogate_rmse,32,0.06964809384164222,0.04435483870967743
69,informed,surrogate_spearman,24,-0.14782608695652172,-0.09420289855072464
69,generic,surrogate_spearman,8,-0.3571428571428572,-0.21428571428571427
69,informed,pren_spearman,24,0.3678260869565217,0.2681159420289855
69,generic,fake_pren_spearman,8,-0.2142857142857143,-0.14285714285714285
70,all,surrogate_spearman,32,0.028592375366568914,0.012096774193548388
70,all,surrogate_mae,32,-0.027126099706744865,-0.012096774193548388
70,all,surrogate_rmse,32,-0.09017595307917887,-0.07258064516129033
70,informed,surrogate_spearman,26,0.05777777777777777,0.046153846153846156
70,generic,surrogate_spearman,6,-0.028571428571428574,-0.06666666666666665
70,informed,pren_spearman,26,0.03931623931623932,0.033846153846153845
70,generic,fake_pren_spearman,6,0.3142857142857143,0.2
71,all,surrogate_spearman,32,0.2320381231671554,0.14919354838709678
71,all,surrogate_mae,32,-0.21444281524926684,-0.14516129032258066
71,all,surrogate_rmse,32,-0.24743401759530786,-0.1653225806451613
71,informed,surrogate_spearman,27,0.2283272283272283,0.1623931623931624
71,generic,surrogate_spearman,5,-0.19999999999999998,-0.19999999999999998
71,informed,pren_spearman,27,-0.24847374847374848,-0.1623931623931624
71,generic,fake_pren_spearman,5,-0.3,-0.19999999999999998
72,all,surrogate_spearman,32,-0.08174486803519061,-0.052419354838709686
72,all,surrogate_mae,32,-0.11326979472140761,-0.052419354838709686
72,all,surrogate_rmse,32,-0.156891495601173,-0.1088709677419355
72,informed,surrogate_spearman,27,-0.04822954822954823,-0.03133903133903134
72,generic,surrogate_spearman,5,-0.49999999999999994,-0.19999999999999998
72,informed,pren_spearman,27,0.199023199023199,0.15099715099715103
72,generic,fake_pren_spearman,5,0.0,0.0
73,all,surrogate_spearman,32,0.2349706744868035,0.1653225806451613
73,all,surrogate_mae,32,-0.2445014662756598,-0.19354838709677422
73,all,surrogate_rmse,32,-0.23863636363636362,-0.19354838709677422
73,informed,surrogate_spearman,26,0.030427350427350425,0.027692307692307693
73,generic,surrogate_spearman,6,0.028571428571428574,-0.06666666666666665
73,informed,pren_spearman,26,-0.23829059829059826,-0.16923076923076924
73,generic,fake_pren_spearman,6,-0.4285714285714286,-0.3333333333333333
74,all,surrogate_spearman,32,0.1539589442815249,0.09274193548387098
74,all,surrogate_mae,32,-0.2723607038123167,-0.2056451612903226
74,all,surrogate_rmse,32,-0.24010263929618766,-0.1733870967741936
74,informed,surrogate_spearman,29,0.03940886699507388,0.009852216748768471
74,generic,surrogate_spearman,3,-0.5,-0.33333333333333337
74,informed,pren_spearman,29,0.07881773399014776,0.03448275862068965
74,generic,fake_pren_spearman,3,-0.5,-0.33333333333333337
75,all,surrogate_spearman,32,0.0971407624633431,0.040322580645161296
75,all,surrogate_mae,32,0.056818181818181816,0.0685483870967742
75,all,surrogate_rmse,32,0.014296187683284457,0.036290322580645164
75,informed,surrogate_spearman,26,0.035897435897435895,-0.015384615384615385
75,generic,surrogate_spearman,6,-0.942857142857143,-0.8666666666666666
75,informed,pren_spearman,26,-0.1952136752136752,-0.13846153846153847
75,generic,fake_pren_spearman,6,-0.2571428571428572,-0.2
76,all,surrogate_spearman,32,-0.07587976539589442,-0.04435483870967743
76,all,surrogate_mae,32,0.08687683284457476,0.07258064516129033
76,all,surrogate_rmse,32,0.05058651026392961,0.040322580645161296
76,informed,surrogate_spearman,25,-0.09846153846153846,-0.06666666666666665
76,generic,surrogate_spearman,7,-0.6071428571428572,-0.4285714285714286
76,informed,pren_spearman,25,-0.15153846153846154,-0.11333333333333331
76,generic,fake_pren_spearman,7,0.1785714285714286,0.14285714285714288
77,all,surrogate_spearman,32,0.016129032258064516,0.0
77,all,surrogate_mae,32,0.05058651026392961,0.036290322580645164
77,all,surrogate_rmse,32,0.07331378299120234,0.048387096774193554
77,informed,surrogate_spearman,28,-0.0010946907498631637,-0.042328042328042326
77,generic,surrogate_spearman,4,-0.39999999999999997,-0.3333333333333334
77,informed,pren_spearman,28,-0.11220580186097427,-0.06878306878306878
77,generic,fake_pren_spearman,4,0.39999999999999997,0.3333333333333334
78,all,surrogate_spearman,32,0.005131964809384164,0.012096774193548388
78,all,surrogate_mae,32,0.03958944281524926,-0.00806451612903226
78,all,surrogate_rmse,32,0.03189149560117301,-0.024193548387096777
78,informed,surrogate_spearman,24,0.03304347826086956,0.03623188405797101
78,generic,surrogate_spearman,8,-0.14285714285714288,-0.07142857142857142
78,informed,pren_spearman,24,-0.08434782608695651,-0.07246376811594202
78,generic,fake_pren_spearman,8,-0.2142857142857143,-0.14285714285714285
79,all,surrogate_spearman,32,-0.1539589442815249,-0.09274193548387098
79,all,surrogate_mae,32,0.12646627565982405,0.07258064516129033
79,all,surrogate_rmse,32,0.11876832844574779,0.0685483870967742
79,informed,surrogate_spearman,25,-0.1853846153846154,-0.12666666666666662
79,generic,surrogate_spearman,7,0.10714285714285716,0.14285714285714288
79,informed,pren_spearman,25,0.07615384615384616,0.006666666666666665
79,generic,fake_pren_spearman,7,-0.5,-0.33333333333333337
80,all,surrogate_spearman,32,-0.09200879765395893,-0.08870967741935486
80,all,surrogate_mae,32,0.19024926686217006,0.1370967741935484
80,all,surrogate_rmse,32,0.21554252199413487,0.1733870967741936
80,informed,surrogate_spearman,28,-0.17460317460317462,-0.12698412698412698
80,generic,surrogate_spearman,4,-0.39999999999999997,-0.3333333333333334
80,informed,pren_spearman,28,-0.28133552271483303,-0.20105820105820105
80,generic,fake_pren_spearman,4,-0.7999999999999999,-0.6666666666666669
81,all,surrogate_spearman,32,0.10850439882697946,0.07661290322580645
81,all,surrogate_mae,32,-0.15249266862170086,-0.10080645161290325
81,all,surrogate_rmse,32,-0.11766862170087976,-0.08870967741935486
81,informed,surrogate_spearman,26,0.037264957264957266,0.046153846153846156
81,generic,surrogate_spearman,6,0.2571428571428572,0.2
81,informed,pren_spearman,26,-0.025641025641025637,0.009230769230769232
81,generic,fake_pren_spearman,6,-0.2,-0.06666666666666665
82,all,surrogate_spearman,32,0.01759530791788856,-0.00806451612903226
82,all,surrogate_mae,32,-0.05718475073313783,-0.024193548387096777
82,all,surrogate_rmse,32,-0.15945747800586507,-0.09274193548387098
82,informed,surrogate_spearman,25,-0.13307692307692306,-0.11999999999999998
82,generic,surrogate_spearman,7,0.10714285714285716,0.14285714285714288
82,informed,pren_spearman,25,-0.08615384615384615,-0.03999999999999999
82,generic,fake_pren_spearman,7,-0.9285714285714288,-0.8095238095238096
83,all,surrogate_spearman,32,0.15322580645161288,0.05645161290322581
83,all,surrogate_mae,32,-0.18475073313782991,-0.09677419354838711
83,all,surrogate_rmse,32,-0.23973607038123165,-0.10483870967741937
83,informed,surrogate_spearman,24,-0.21652173913043476,-0.16666666666666669
83,generic,surrogate_spearman,8,0.14285714285714288,0.07142857142857142
83,informed,pren_spearman,24,-0.04347826086956521,-0.057971014492753624
83,generic,fake_pren_spearman,8,0.11904761904761905,0.0
84,all,surrogate_spearman,32,0.13929618768328444,0.08064516129032259
84,all,surrogate_mae,32,-0.2415689149560117,-0.1532258064516129
84,all,surrogate_rmse,32,-0.3167155425219941,-0.21370967741935484
84,informed,surrogate_spearman,24,-0.06,-0.07971014492753624
84,generic,surrogate_spearman,8,0.7142857142857144,0.4999999999999999
84,informed,pren_spearman,24,0.14956521739130432,0.10869565217391304
84,generic,fake_pren_spearman,8,-0.3571428571428572,-0.2857142857142857
85,all,surrogate_spearman,32,-0.13049853372434017,-0.07661290322580645
85,all,surrogate_mae,32,-0.028592375366568914,-0.028225806451612906
85,all,surrogate_rmse,32,-0.03629032258064516,-0.024193548387096777
85,informed,surrogate_spearman,26,-0.2239316239316239,-0.1323076923076923
85,generic,surrogate_spearman,6,-0.2571428571428572,-0.2
85,informed,pren_spearman,26,-0.13572649572649573,-0.08923076923076924
85,generic,fake_pren_spearman,6,-0.7714285714285715,-0.6
86,all,surrogate_spearman,32,0.22030791788856302,0.12096774193548389
86,all,surrogate_mae,32,-0.1411290322580645,-0.07661290322580645
86,all,surrogate_rmse,32,-0.05865102639296187,-0.036290322580645164
86,informed,surrogate_spearman,25,0.08615384615384615,0.033333333333333326
86,generic,surrogate_spearman,7,-0.5714285714285715,-0.33333333333333337
86,informed,pren_spearman,25,-0.07692307692307691,-0.05999999999999999
86,generic,fake_pren_spearman,7,0.39285714285714296,0.33333333333333337
87,all,surrogate_spearman,32,-0.02785923753665689,-0.024193548387096777
87,all,surrogate_mae,32,0.02126099706744868,0.00403225806451613
87,all,surrogate_rmse,32,0.06598240469208211,0.04435483870967743
87,informed,surrogate_spearman,25,-0.10461538461538461,-0.09999999999999998
87,generic,surrogate_spearman,7,-0.4642857142857144,-0.4285714285714286
87,informed,pren_spearman,25,-0.049999999999999996,-0.046666666666666655
87,generic,fake_pren_spearman,7,0.4642857142857144,0.33333333333333337
88,all,surrogate_spearman,32,0.13416422287390029,0.048387096774193554
88,all,surrogate_mae,32,-0.28665689149560114,-0.1653225806451613
88,all,surrogate_rmse,32,-0.23607038123167154,-0.14919354838709678
88,informed,surrogate_spearman,26,-0.09675213675213674,-0.08307692307692308
88,generic,surrogate_spearman,6,0.2,0.06666666666666665
88,informed,pren_spearman,26,0.07555555555555556,0.05230769230769231
88,generic,fake_pren_spearman,6,-0.14285714285714288,-0.06666666666666665
89,all,surrogate_spearman,32,0.03225806451612903,0.024193548387096777
89,all,surrogate_mae,32,-0.13269794721407624,-0.08064516129032259
89,all,surrogate_rmse,32,-0.15065982404692083,-0.10080645161290325
89,informed,surrogate_spearman,27,-0.16117216117216115,-0.09971509971509973
89,generic,surrogate_spearman,5,0.6,0.39999999999999997
89,informed,pren_spearman,27,0.0879120879120879,0.03703703703703704
89,generic,fake_pren_spearman,5,0.19999999999999998,0.19999999999999998
90,all,surrogate_spearman,32,0.1096041055718475,0.060483870967741944
90,all,surrogate_mae,32,-0.049853372434017586,-0.020161290322580648
90,all,surrogate_rmse,32,-0.18401759530791786,-0.12903225806451615
90,informed,surrogate_spearman,28,0.04542966611932129,0.015873015873015872
90,generic,surrogate_spearman,4,0.39999999999999997,0.3333333333333334
90,informed,pren_spearman,28,0.03776683087027915,0.037037037037037035
90,generic,fake_pren_spearman,4,0.19999999999999998,0.0
91,all,surrogate_spearman,32,0.02346041055718475,-0.00403225806451613
91,all,surrogate_mae,32,-0.14699413489736068,-0.09274193548387098
91,all,surrogate_rmse,32,-0.10447214076246333,-0.06451612903225808
91,informed,surrogate_spearman,27,0.021978021978021976,-0.00854700854700855
91,generic,surrogate_spearman,5,-0.8999999999999998,-0.7999999999999999
91,informed,pren_spearman,27,-0.15262515262515264,-0.09971509971509973
91,generic,fake_pren_spearman,5,-0.09999999999999999,0.0
92,all,surrogate_spearman,32,0.2558651026392962,0.12500000000000003
92,all,surrogate_mae,32,-0.2943548387096774,-0.17741935483870971
92,all,surrogate_rmse,32,-0.2848240469208211,-0.18548387096774197
92,informed,surrogate_spearman,26,0.2854700854700854,0.14461538461538462
92,generic,surrogate_spearman,6,-0.08571428571428573,-0.06666666666666665
92,informed,pren_spearman,26,0.14188034188034188,0.09538461538461539
92,generic,fake_pren_spearman,6,-0.3714285714285715,-0.06666666666666665
93,all,surrogate_spearman,32,0.21847507331378296,0.14112903225806453
93,all,surrogate_mae,32,-0.2785923753665689,-0.17741935483870971
93,all,surrogate_rmse,32,-0.2214076246334311,-0.14919354838709678
93,informed,surrogate_spearman,27,0.1581196581196581,0.11111111111111113
93,generic,surrogate_spearman,5,0.3,0.19999999999999998
93,informed,pren_spearman,27,-0.3412698412698412,-0.2364672364672365
93,generic,fake_pren_spearman,5,0.09999999999999999,0.0
94,all,surrogate_spearman,32,0.011363636363636362,0.03225806451612904
94,all,surrogate_mae,32,-0.05388563049853372,-0.036290322580645164
94,all,surrogate_rmse,32,-0.001099706744868035,0.00403225806451613
94,informed,surrogate_spearman,23,0.15612648221343872,0.13043478260869565
94,generic,surrogate_spearman,9,-0.5,-0.4444444444444444
94,informed,pren_spearman,23,0.3804347826086957,0.2648221343873518
94,generic,fake_pren_spearman,9,0.6166666666666666,0.5
95,all,surrogate_spearman,32,0.06744868035190615,0.028225806451612906
95,all,surrogate_mae,32,-0.4574780058651026,-0.30241935483870974
95,all,surrogate_rmse,32,-0.4142228739002932,-0.28225806451612906
95,informed,surrogate_spearman,28,0.07881773399014778,0.042328042328042326
95,generic,surrogate_spearman,4,1.0,1.0
95,informed,pren_spearman,28,-0.01751505199781062,-0.015873015873015872
95,generic,fake_pren_spearman,4,-0.7999999999999999,-0.6666666666666669
96,all,surrogate_spearman,32,0.018695014662756596,0.012096774193548388
96,all,surrogate_mae,32,0.06854838709677419,0.040322580645161296
96,all,surrogate_rmse,32,-0.0813782991202346,-0.036290322580645164
96,informed,surrogate_spearman,27,0.019536019536019536,0.00854700854700855
96,generic,surrogate_spearman,5,-0.19999999999999998,-0.19999999999999998
96,informed,pren_spearman,27,-0.024420024420024417,0.0028490028490028496
96,generic,fake_pren_spearman,5,-0.19999999999999998,-0.19999999999999998
97,all,surrogate_spearman,32,0.07881231671554251,0.06451612903225808
97,all,surrogate_mae,32,-0.12390029325513194,-0.09274193548387098
97,all,surrogate_rmse,32,-0.09127565982404691,-0.060483870967741944
97,informed,surrogate_spearman,27,0.005494505494505494,0.00854700854700855
97,generic,surrogate_spearman,5,-0.09999999999999999,0.0
97,informed,pren_spearman,27,0.05738705738705738,0.048433048433048444
97,generic,fake_pren_spearman,5,-0.6,-0.39999999999999997
98,all,surrogate_spearman,32,-0.22470674486803516,-0.15725806451612906
98,all,surrogate_mae,32,0.2349706744868035,0.1088709677419355
98,all,surrogate_rmse,32,0.23753665689149558,0.12096774193548389
98,informed,surrogate_spearman,27,-0.18864468864468864,-0.12250712250712252
98,generic,surrogate_spearman,5,-0.9999999999999999,-0.9999999999999999
98,informed,pren_spearman,27,0.13553113553113552,0.08262108262108263
98,generic,fake_pren_spearman,5,0.19999999999999998,0.19999999999999998
99,all,surrogate_spearman,32,0.35227272727272724,0.22580645161290325
99,all,surrogate_mae,32,-0.34750733137829903,-0.217741935483871
99,all,surrogate_rmse,32,-0.26796187683284456,-0.19758064516129034
99,informed,surrogate_spearman,24,0.1878260869565217,0.12318840579710144
99,generic,surrogate_spearman,8,0.4285714285714286,0.2857142857142857
99,informed,pren_spearman,24,0.13217391304347825,0.11594202898550725
99,generic,fake_pren_spearman,8,-0.7619047619047621,-0.5714285714285714
100,all,surrogate_spearman,32,0.17338709677419353,0.11290322580645162
100,all,surrogate_mae,32,-0.2467008797653959,-0.17741935483870971
100,all,surrogate_rmse,32,-0.3027859237536657,-0.217741935483871
100,informed,surrogate_spearman,26,0.05777777777777777,0.046153846153846156
100,generic,surrogate_spearman,6,0.48571428571428577,0.3333333333333333
100,informed,pren_spearman,26,-0.031794871794871796,-0.027692307692307693
100,generic,fake_pren_spearman,6,-0.14285714285714288,-0.06666666666666665
101,all,surrogate_spearman,32,0.09530791788856303,0.04435483870967743
101,all,surrogate_mae,32,-0.2214076246334311,-0.1370967741935484
101,all,surrogate_rmse,32,-0.24230205278592373,-0.14112903225806453
101,informed,surrogate_spearman,27,0.0757020757020757,0.03703703703703704
101,generic,surrogate_spearman,5,0.7999999999999999,0.6
101,informed,pren_spearman,27,0.03663003663003663,0.03133903133903134
101,generic,fake_pren_spearman,5,-0.3,-0.19999999999999998
102,all,surrogate_spearman,32,0.1502932551319648,0.08064516129032259
102,all,surrogate_mae,32,-0.16825513196480937,-0.060483870967741944
102,all,surrogate_rmse,32,-0.17705278592375365,-0.08064516129032259
102,informed,surrogate_spearman,28,0.01860974274767378,0.005291005291005291
102,generic,surrogate_spearman,4,0.19999999999999998,0.0
102,informed,pren_spearman,28,0.05473453749315818,0.07407407407407407
102,generic,fake_pren_spearman,4,0.39999999999999997,0.3333333333333334
103,all,surrogate_spearman,32,-0.17778592375366567,-0.13306451612903228
103,all,surrogate_mae,32,0.11876832844574779,0.05645161290322581
103,all,surrogate_rmse,32,0.05461876832844574,0.052419354838709686
103,informed,surrogate_spearman,27,-0.08363858363858362,-0.06552706552706554
103,generic,surrogate_spearman,5,-0.19999999999999998,-0.19999999999999998
103,informed,pren_spearman,27,-0.21672771672771673,-0.1566951566951567
103,generic,fake_pren_spearman,5,0.09999999999999999,0.0
104,all,surrogate_spearman,32,0.004765395894428152,0.012096774193548388
104,all,surrogate_mae,32,-0.0879765395894428,-0.03225806451612904
104,all,surrogate_rmse,32,-0.04875366568914955,-0.012096774193548388
104,informed,surrogate_spearman,24,-0.11217391304347826,-0.09420289855072464
104,generic,surrogate_spearman,8,0.38095238095238104,0.21428571428571427
104,informed,pren_spearman,24,0.033913043478260865,0.043478260869565216
104,generic,fake_pren_spearman,8,0.2380952380952381,0.21428571428571427
105,all,surrogate_spearman,32,-0.14626099706744866,-0.1088709677419355
105,all,surrogate_mae,32,-0.16312316715542519,-0.11693548387096775
105,all,surrogate_rmse,32,-0.17155425219941348,-0.11290322580645162
105,informed,surrogate_spearman,24,-0.15478260869565216,-0.12318840579710144
105,generic,surrogate_spearman,8,-0.4047619047619048,-0.2857142857142857
105,informed,pren_spearman,24,0.09217391304347824,0.07971014492753624
105,generic,fake_pren_spearman,8,-0.5714285714285715,-0.4999999999999999
106,all,surrogate_spearman,32,-0.19098240469208208,-0.11693548387096775
106,all,surrogate_mae,32,-0.04142228739002932,-0.01612903225806452
106,all,surrogate_rmse,32,0.07001466275659823,0.036290322580645164
106,informed,surrogate_spearman,27,-0.10622710622710621,-0.07122507122507124
106,generic,surrogate_spearman,5,0.09999999999999999,0.0
106,informed,pren_spearman,27,-0.04151404151404151,-0.03703703703703704
106,generic,fake_pren_spearman,5,-0.7999999999999999,-0.6
107,all,surrogate_spearman,32,0.17778592375366567,0.09677419354838711
107,all,surrogate_mae,32,-0.3951612903225806,-0.2540322580645162
107,all,surrogate_rmse,32,-0.4215542521994134,-0.2701612903225807
107,informed,surrogate_spearman,26,0.046153846153846156,0.015384615384615385
107,generic,surrogate_spearman,6,0.14285714285714288,0.06666666666666665
107,informed,pren_spearman,26,0.03863247863247863,0.015384615384615385
107,generic,fake_pren_spearman,6,0.6,0.4666666666666666
108,all,surrogate_spearman,32,0.10593841642228738,0.08467741935483872
108,all,surrogate_mae,32,-0.2452346041055718,-0.15725806451612906
108,all,surrogate_rmse,32,-0.23277126099706744,-0.15725806451612906
108,informed,surrogate_spearman,26,0.1158974358974359,0.07692307692307693
108,generic,surrogate_spearman,6,-0.5428571428571429,-0.3333333333333333
108,informed,pren_spearman,26,-0.15008547008547007,-0.06461538461538462
108,generic,fake_pren_spearman,6,-0.4285714285714286,-0.3333333333333333
109,all,surrogate_spearman,32,-0.1414956011730205,-0.10483870967741937
109,all,surrogate_mae,32,-0.026759530791788853,-0.01612903225806452
109,all,surrogate_rmse,32,-0.02602639296187683,-0.01612903225806452
109,informed,surrogate_spearman,27,-0.1562881562881563,-0.12250712250712252
109,generic,surrogate_spearman,5,0.0,0.19999999999999998
109,informed,pren_spearman,27,-0.05067155067155067,-0.025641025641025644
109,generic,fake_pren_spearman,5,0.7,0.6
110,all,surrogate_spearman,32,0.19611436950146627,0.14112903225806453
110,all,surrogate_mae,32,-0.2631964809384164,-0.17741935483870971
110,all,surrogate_rmse,32,-0.1785190615835777,-0.11290322580645162
110,informed,surrogate_spearman,23,0.15217391304347824,0.1225296442687747
110,generic,surrogate_spearman,9,-0.21666666666666667,-0.16666666666666666
110,informed,pren_spearman,23,0.12154150197628459,0.05928853754940712
110,generic,fake_pren_spearman,9,0.0,0.0
111,all,surrogate_spearman,32,0.21151026392961875,0.14516129032258066
111,all,surrogate_mae,32,-0.2969208211143695,-0.2016129032258065
111,all,surrogate_rmse,32,-0.3291788856304985,-0.22177419354838715
111,informed,surrogate_spearman,27,0.0463980463980464,0.019943019943019946
111,generic,surrogate_spearman,5,0.8999999999999998,0.7999999999999999
111,informed,pren_spearman,27,-0.2539682539682539,-0.1623931623931624
111,generic,fake_pren_spearman,5,0.9999999999999999,0.9999999999999999
112,all,surrogate_spearman,32,0.09824046920821113,0.06451612903225808
112,all,surrogate_mae,32,-0.2261730205278592,-0.16129032258064518
112,all,surrogate_rmse,32,-0.17448680351906154,-0.12500000000000003
112,informed,surrogate_spearman,29,0.07339901477832511,0.039408866995073885
112,generic,surrogate_spearman,3,0.5,0.33333333333333337
112,informed,pren_spearman,29,0.014778325123152707,0.009852216748768471
112,generic,fake_pren_spearman,3,1.0,1.0
113,all,surrogate_spearman,32,-0.07258064516129031,-0.052419354838709686
113,all,surrogate_mae,32,0.020527859237536656,0.020161290322580648
113,all,surrogate_rmse,32,-0.01063049853372434,0.012096774193548388
113,informed,surrogate_spearman,26,-0.0858119658119658,-0.046153846153846156
113,generic,surrogate_spearman,6,0.08571428571428573,0.2
113,informed,pren_spearman,26,-0.022905982905982905,-0.009230769230769232
113,generic,fake_pren_spearman,6,0.2571428571428572,0.2
114,all,surrogate_spearman,32,-0.21774193548387094,-0.14516129032258066
114,all,surrogate_mae,32,0.16642228739002932,0.12500000000000003
114,all,surrogate_rmse,32,0.11950146627565982,0.08064516129032259
114,informed,surrogate_spearman,26,-0.3121367521367521,-0.2123076923076923
114,generic,surrogate_spearman,6,-0.3714285714285715,-0.3333333333333333
114,informed,pren_spearman,26,-0.3606837606837607,-0.23692307692307696
114,generic,fake_pren_spearman,6,-0.2571428571428572,-0.06666666666666665
115,all,surrogate_spearman,32,-0.038123167155425214,-0.028225806451612906
115,all,surrogate_mae,32,-0.1972140762463343,-0.12096774193548389
115,all,surrogate_rmse,32,-0.11950146627565982,-0.0685483870967742
115,informed,surrogate_spearman,25,-0.010769230769230769,0.0
115,generic,surrogate_spearman,7,-0.42857142857142866,-0.33333333333333337
115,informed,pren_spearman,25,-0.12384615384615384,-0.08666666666666664
115,generic,fake_pren_spearman,7,0.642857142857143,0.4285714285714286
116,all,surrogate_spearman,32,0.12646627565982405,0.07661290322580645
116,all,surrogate_mae,32,-0.17815249266862168,-0.13306451612903228
116,all,surrogate_rmse,32,-0.14589442815249265,-0.11693548387096775
116,informed,surrogate_spearman,26,0.0010256410256410254,-0.015384615384615385
116,generic,surrogate_spearman,6,0.6,0.4666666666666666
116,informed,pren_spearman,26,0.3408547008547009,0.23692307692307696
116,generic,fake_pren_spearman,6,0.2571428571428572,0.2
117,all,surrogate_spearman,32,-0.07258064516129031,-0.052419354838709686
117,all,surrogate_mae,32,-0.14039589442815245,-0.07258064516129033
117,all,surrogate_rmse,32,-0.15322580645161288,-0.08467741935483872
117,informed,surrogate_spearman,27,-0.18742368742368742,-0.13960113960113962
117,generic,surrogate_spearman,5,0.19999999999999998,0.19999999999999998
117,informed,pren_spearman,27,-0.0995115995115995,-0.08831908831908834
