trial_number,trial_id,draw_index,model,mean_test_spearman,synthetic_seed,sampling_seed,schema_attempts,sample_type,surrogate_spearman,surrogate_mae,surrogate_rmse,pren_spearman,pren_mae,pren_rmse,fake_pren_spearman,fake_pren_mae,fake_pren_rmse
19,trial_0019,0,hist_gradient_boosting,-0.0426710141551818,19200000,19200000,1,informed,0.24552819559644712,0.7430756135731515,0.9739950978950936,0.459033175224328,0.8182270220479464,1.07928959006482,,,
19,trial_0019,1,hist_gradient_boosting,-0.0426710141551818,19200001,19200001,1,informed,0.270857793306854,0.7528093973187079,0.9726946665150868,0.5677458336049456,0.6694267578486942,0.9172233096820352,,,
19,trial_0019,2,hist_gradient_boosting,-0.0426710141551818,19200002,19200002,1,informed,0.30445991088977004,0.7446269034478754,0.9736932795712062,0.4790956496712025,0.7654372320603826,1.0691711008106315,,,
19,trial_0019,3,hist_gradient_boosting,-0.0426710141551818,19200003,19200003,1,informed,0.36557475031278364,0.7304102904654679,0.9486508966351188,0.47296967531255246,0.7795648947966903,1.0536323844540616,,,
19,trial_0019,4,hist_gradient_boosting,-0.0426710141551818,19200004,19200004,1,informed,0.3922313393368951,0.7009700844157613,0.9319955546232992,0.4401158458008413,0.8472470878995173,1.0922261235505684,,,
19,trial_0019,5,hist_gradient_boosting,-0.0426710141551818,19200005,19200005,1,informed,0.46746403532548,0.6771538266526222,0.9057025482908208,0.4979359171398085,0.7505906648041236,1.0297781766462804,,,
19,trial_0019,6,hist_gradient_boosting,-0.0426710141551818,19200006,19200006,1,informed,0.4104900203523348,0.7164780554286118,0.939057015151111,0.47465239512938767,0.7735195003213851,1.0398024889231343,,,
19,trial_0019,7,hist_gradient_boosting,-0.0426710141551818,19200007,19200007,1,informed,0.3980409532757304,0.7083049566261865,0.9407781952309219,0.5038829322619823,0.7249240792919754,1.0062933210171487,,,
19,trial_0019,8,hist_gradient_boosting,-0.0426710141551818,19200008,19200008,1,informed,0.2714806185233594,0.7335097642878711,0.9702542493973828,0.3164579657516171,0.9155693621324109,1.2043262681118148,,,
19,trial_0019,9,hist_gradient_boosting,-0.0426710141551818,19200009,19200009,1,informed,0.4936619926367796,0.6819821040842707,0.9021687400817987,0.5261341685185171,0.754352303378034,1.0068805862311276,,,
19,trial_0019,10,hist_gradient_boosting,-0.0426710141551818,19200010,19200010,1,informed,0.32376037063446533,0.7608295786970217,0.98551595089188,0.4748143919880691,0.8194877191116461,1.0641665159218303,,,
19,trial_0019,11,hist_gradient_boosting,-0.0426710141551818,19200011,19200011,1,informed,0.34949149378203065,0.7083041362766272,0.9489551286343703,0.3817434788941436,0.890956133467166,1.1650890435479109,,,
19,trial_0019,12,hist_gradient_boosting,-0.0426710141551818,19200012,19200012,1,informed,0.40765728356606495,0.7016441928953421,0.9415393783309636,0.48515805270098583,0.7598782220279204,1.0208604797593923,,,
19,trial_0019,13,hist_gradient_boosting,-0.0426710141551818,19200013,19200013,1,informed,0.37834490454340197,0.6976738433918882,0.9321322463912433,0.5328485227941144,0.6937845892496167,0.9626385679382937,,,
19,trial_0019,14,hist_gradient_boosting,-0.0426710141551818,19200014,19200014,1,informed,0.3812540843958819,0.7036610845646943,0.9259575682860552,0.5161480572340722,0.756212801842964,0.9942813471380222,,,
19,trial_0019,15,hist_gradient_boosting,-0.0426710141551818,19200015,19200015,1,informed,0.2914759345939835,0.7861913510699896,0.9951031159274364,0.4596623003855995,0.8526036747867406,1.0918043319458457,,,
19,trial_0019,16,hist_gradient_boosting,-0.0426710141551818,19200016,19200016,1,informed,0.34960687976476124,0.7236413424279081,0.9588518224360287,0.4274568136847808,0.8673126195744582,1.1349424812750388,,,
19,trial_0019,17,hist_gradient_boosting,-0.0426710141551818,19200017,19200017,1,informed,0.37165601025063766,0.7172681789038979,0.9453445486836964,0.46819842223734426,0.7689349861172087,1.0517994544671858,,,
19,trial_0019,18,hist_gradient_boosting,-0.0426710141551818,19200018,19200018,1,informed,0.3867307001820433,0.7032303966925167,0.9360575471976227,0.523226781426876,0.7178027981481919,0.9919442780462648,,,
19,trial_0019,19,hist_gradient_boosting,-0.0426710141551818,19200019,19200019,1,informed,0.5171869258989712,0.7027601613403849,0.9116123510415217,0.49795242846323806,0.7603974258167121,1.0273722449688605,,,
19,trial_0019,20,hist_gradient_boosting,-0.0426710141551818,19200020,19200020,1,informed,0.3625800152781967,0.720071670742437,0.9573350723782625,0.30450603652875324,0.9467496288291449,1.2062712121991237,,,
19,trial_0019,21,hist_gradient_boosting,-0.0426710141551818,19200021,19200021,1,informed,0.4009639696630277,0.6961179968064519,0.9349089569702175,0.548663363610535,0.716066093795594,0.9551224358446302,,,
19,trial_0019,22,hist_gradient_boosting,-0.0426710141551818,19200022,19200022,1,informed,0.39619047591907414,0.69814495560783,0.9361348728153305,0.34532493939753717,0.9312627897504552,1.194268318263621,,,
19,trial_0019,23,hist_gradient_boosting,-0.0426710141551818,19200023,19200023,1,informed,0.2643542722824625,0.7751477917504965,0.986135586709625,0.5507388561012708,0.726625385012163,0.9612851800653489,,,
19,trial_0019,24,hist_gradient_boosting,-0.0426710141551818,19200024,19200024,1,informed,0.29605870856482924,0.7059087223622676,0.9463107295322284,0.481821507883317,0.782105077440585,1.0668642522392804,,,
19,trial_0019,25,hist_gradient_boosting,-0.0426710141551818,19200025,19200025,1,informed,0.2855387225695436,0.7387195600273296,0.9705244177706055,0.224274016896095,0.9930300651638176,1.259855325937503,,,
19,trial_0019,26,hist_gradient_boosting,-0.0426710141551818,19200026,19200026,1,informed,0.2815823783923212,0.773070521151325,0.9937813999766153,0.47998281893431727,0.7806054587738065,1.0453739449678554,,,
19,trial_0019,27,hist_gradient_boosting,-0.0426710141551818,19200027,19200027,1,informed,0.3817530925321766,0.6928447432477227,0.9417531026383245,0.39546425198096996,0.8580609813249244,1.1694340647076387,,,
19,trial_0019,28,hist_gradient_boosting,-0.0426710141551818,19200028,19200028,1,informed,0.5529233255317284,0.6621867833039458,0.8621875277426316,0.5540815516602835,0.6884068866736129,0.9570676442796939,,,
19,trial_0019,29,hist_gradient_boosting,-0.0426710141551818,19200029,19200029,1,informed,0.33204116317038945,0.7211230927916743,0.9600356884637513,0.4397917837419079,0.8485674507835992,1.1205987776289956,,,
19,trial_0019,30,hist_gradient_boosting,-0.0426710141551818,19200030,19200030,1,informed,0.3834664757233272,0.6953679271154873,0.910028275690642,0.4291977195147283,0.8309322854711036,1.1074306612289313,,,
19,trial_0019,31,hist_gradient_boosting,-0.0426710141551818,19200031,19200031,1,informed,0.3728942400343275,0.7144918082531355,0.9363142096141643,0.4999996412121066,0.7478404180443997,1.037202555223278,,,
19,trial_0019,32,hist_gradient_boosting,-0.0426710141551818,19200032,19200032,1,informed,0.11766023847177005,0.7665407702615356,0.9914230102503245,0.41548503806984755,0.8162161379001992,1.1103134104162966,,,
19,trial_0019,33,hist_gradient_boosting,-0.0426710141551818,19200033,19200033,1,informed,0.4797973153027028,0.6930488679323565,0.9063415979244039,0.49648443786087176,0.7493770023180985,1.0412719570947537,,,
19,trial_0019,34,hist_gradient_boosting,-0.0426710141551818,19200034,19200034,1,informed,0.3784400791386032,0.7019365793299321,0.9365945225500537,0.4710102404768169,0.7960952097646445,1.062086535164613,,,
19,trial_0019,35,hist_gradient_boosting,-0.0426710141551818,19200035,19200035,1,informed,0.2801430437923679,0.7430591811066367,0.9705274913249246,0.4757359507294528,0.7734944944723456,1.0622003044246413,,,
19,trial_0019,36,hist_gradient_boosting,-0.0426710141551818,19200036,19200036,1,informed,0.3730793065055288,0.7087562125399578,0.945781317244184,0.4737231684637954,0.7761288840439061,1.0463333320807422,,,
19,trial_0019,37,hist_gradient_boosting,-0.0426710141551818,19200037,19200037,1,informed,0.38110591513839526,0.7077453272700042,0.9365984504227948,0.40998932334253907,0.8783835317907739,1.1713523037913363,,,
19,trial_0019,38,hist_gradient_boosting,-0.0426710141551818,19200038,19200038,1,informed,0.3019148286367968,0.7352571802366696,0.9678493387622604,0.5107648190634706,0.7453960682006642,1.0056908816849899,,,
19,trial_0019,39,hist_gradient_boosting,-0.0426710141551818,19200039,19200039,1,informed,0.3728750128773282,0.703363935679331,0.9370959141420123,0.5427168268793546,0.7276946112150003,0.972195452498085,,,
19,trial_0019,40,hist_gradient_boosting,-0.0426710141551818,19200040,19200040,1,informed,0.4372965029571226,0.6841229929669597,0.9206034523442241,0.46024178223006956,0.7517533072562151,1.0455478577037967,,,
19,trial_0019,41,hist_gradient_boosting,-0.0426710141551818,19200041,19200041,1,informed,0.43812031847226346,0.6906660419254437,0.9195666672101472,0.47995132713863703,0.802916400553861,1.0577844448753217,,,
19,trial_0019,42,hist_gradient_boosting,-0.0426710141551818,19200042,19200042,1,informed,0.3880904672639197,0.7158179996911231,0.9502558196861577,0.455599544371626,0.8001959467477044,1.0819432111602756,,,
19,trial_0019,43,hist_gradient_boosting,-0.0426710141551818,19200043,19200043,1,informed,0.36587620963255796,0.7191947529698695,0.9527724447976708,0.5370806838930102,0.6946998826353351,0.9684328315721422,,,
19,trial_0019,44,hist_gradient_boosting,-0.0426710141551818,19200044,19200044,1,informed,0.4409206092379324,0.6803081333697683,0.9086901412101045,0.4554861247012464,0.8380697216627162,1.0835536854862646,,,
19,trial_0019,45,hist_gradient_boosting,-0.0426710141551818,19200045,19200045,1,informed,0.4844007211859543,0.6968241821904866,0.9148592293808058,0.4831630529119691,0.767497034422876,1.0206806750477093,,,
19,trial_0019,46,hist_gradient_boosting,-0.0426710141551818,19200046,19200046,1,informed,0.30154128995067864,0.7401675713175618,0.9810524793271965,0.4091875537059043,0.8668398678100552,1.1349627238175926,,,
19,trial_0019,47,hist_gradient_boosting,-0.0426710141551818,19200047,19200047,1,informed,0.29296132931396207,0.7213464084277911,0.9487863261321152,0.44222650686374954,0.8324436073431459,1.123576975871906,,,
19,trial_0019,48,hist_gradient_boosting,-0.0426710141551818,19200048,19200048,1,informed,0.4100195639054226,0.7042911509342011,0.9362433459556005,0.1020080222763433,1.0391306626876966,1.3582194712289275,,,
19,trial_0019,49,hist_gradient_boosting,-0.0426710141551818,19200049,19200049,1,informed,0.05726257538323872,0.8450555543070367,1.0477210204544833,0.47712545787227234,0.8227991182348091,1.097495614599814,,,
19,trial_0019,50,hist_gradient_boosting,-0.0426710141551818,19200050,19200050,1,informed,0.4422959547623542,0.6992869087094172,0.8972252744958921,0.47093148365098814,0.8069982814554834,1.0371086368966762,,,
19,trial_0019,51,hist_gradient_boosting,-0.0426710141551818,19200051,19200051,1,informed,0.46111737684478904,0.6795513607076423,0.9020309369863261,0.37747172068930795,0.9051113747683294,1.1874150055519797,,,
19,trial_0019,52,hist_gradient_boosting,-0.0426710141551818,19200052,19200052,1,informed,0.47504829376905694,0.6807806031286233,0.9128895787558714,0.315483524302991,0.9111981440130607,1.235187490429549,,,
19,trial_0019,53,hist_gradient_boosting,-0.0426710141551818,19200053,19200053,1,informed,0.29860039628345203,0.7301009904519826,0.9730479068838136,0.3497718297109018,0.9044157513291651,1.2055499915018266,,,
19,trial_0019,54,hist_gradient_boosting,-0.0426710141551818,19200054,19200054,1,informed,0.4080227134007591,0.7342528097118711,0.9488396220403035,0.36769510365503266,0.8738770557756864,1.1642766536079472,,,
19,trial_0019,55,hist_gradient_boosting,-0.0426710141551818,19200055,19200055,1,informed,0.5504499062877976,0.6643969620027024,0.8688654908345628,0.2175591158879337,0.993160827731885,1.2780039649056558,,,
19,trial_0019,56,hist_gradient_boosting,-0.0426710141551818,19200056,19200056,1,informed,0.3516712242210438,0.7017541903366948,0.9405877880794145,0.5251173006229328,0.71936926139349,0.9843120440992892,,,
19,trial_0019,57,hist_gradient_boosting,-0.0426710141551818,19200057,19200057,1,informed,0.19491700344476962,0.7537356819408869,0.9857185330871869,0.5173800643935483,0.7826664082485261,1.0502633262879073,,,
19,trial_0019,58,hist_gradient_boosting,-0.0426710141551818,19200058,19200058,1,informed,0.3674106906107231,0.7143035890907194,0.9512425268642071,0.3722084219749104,0.9062020121208839,1.1788570623867218,,,
19,trial_0019,59,hist_gradient_boosting,-0.0426710141551818,19200059,19200059,1,informed,0.4245856347326147,0.6757569771887925,0.9063486234810636,0.5048586311955054,0.7119921406288889,0.9765524708904291,,,
19,trial_0019,60,hist_gradient_boosting,-0.0426710141551818,19200060,19200060,1,informed,0.41009184412802735,0.700243290773739,0.9300138694272991,0.31317125560714715,0.9327744101691394,1.1917955489619707,,,
19,trial_0019,61,hist_gradient_boosting,-0.0426710141551818,19200061,19200061,1,informed,0.44087311138082136,0.6910682276430186,0.9150816080281494,0.5188069680437382,0.768934086561529,0.9878779591158855,,,
