trial_number,trial_id,synthetic_seed,sampling_seed,schema_attempts,sample_type,ridge_spearman,ridge_mae,ridge_rmse
28,trial_0028,28200000,28200000,1,generic,-0.3676889392453748,1.266146925554105,2.2404104814705468
28,trial_0028,28200001,28200001,1,informed,-0.028007127342685737,0.8600676943891388,1.157666343544227
28,trial_0028,28200002,28200002,1,generic,0.22906156260170718,0.7428978241908486,0.9690619237767583
28,trial_0028,28200003,28200003,1,informed,0.05417966623060088,0.9085473187381452,1.2677728442715792
28,trial_0028,28200004,28200004,1,informed,0.49172849329745255,0.7534844089940871,1.1169265531809152
28,trial_0028,28200005,28200005,1,informed,0.427403616606314,0.7916236157150742,1.0285662302260643
28,trial_0028,28200006,28200006,1,generic,-0.09885523427339887,0.8202556569490889,1.0865586903547917
28,trial_0028,28200007,28200007,1,generic,-0.4260112937907904,0.8045707662335566,1.0676363010356122
28,trial_0028,28200008,28200008,1,informed,-0.11554145745015176,1.5962759013510408,2.492226013775436
28,trial_0028,28200009,28200009,1,informed,0.42469149504986714,0.7614680273875146,1.0648489893443178
28,trial_0028,28200010,28200010,1,informed,0.40625157250117166,0.8224515654554888,1.1908827547757082
28,trial_0028,28200011,28200011,1,generic,0.16449494810744333,1.3294024557114277,1.9755424543459283
28,trial_0028,28200012,28200012,1,informed,0.3952472948313032,0.746936818210007,1.0166123014098973
28,trial_0028,28200013,28200013,1,informed,0.4279379110043782,0.7698000385719135,1.0930777395811482
28,trial_0028,28200014,29200017,2,generic,0.3566943387418873,0.8145532364054897,1.4648084079716417
28,trial_0028,28200015,28200015,1,informed,0.4017018554608528,0.7555275755034712,1.0112896303807093
28,trial_0028,28200016,28200016,1,informed,0.512831112778819,0.7448036618621252,1.0909639973335183
28,trial_0028,28200017,28200017,1,informed,0.23067272879424294,0.806478049728826,1.1333105080447492
28,trial_0028,28200018,28200018,1,generic,-0.44386414858069184,0.8125731950018045,1.0888890353263672
28,trial_0028,28200019,28200019,1,informed,0.006650318224051451,0.8786962867469122,1.2441933608432776
28,trial_0028,28200020,28200020,1,informed,0.38982231362944836,0.8252044764093506,1.259409391057167
28,trial_0028,28200021,28200021,1,informed,0.22049716100809508,0.7767751069016099,1.0277686543142506
28,trial_0028,28200022,28200022,1,informed,-0.24061547051805707,0.9629169250976555,1.3310349403264028
28,trial_0028,28200023,28200023,1,generic,-0.02524887522616049,0.7812019486733291,1.0274321999281804
28,trial_0028,28200024,28200024,1,generic,0.08860192111666547,0.9398968464519872,1.323856941203058
28,trial_0028,28200025,28200025,1,informed,0.052168100444898176,0.8813945969117257,1.1777587370665739
28,trial_0028,28200026,28200026,1,informed,-0.008933856123662648,1.0846453301808734,1.4111781537241792
28,trial_0028,28200027,28200027,1,informed,-0.42717664058241384,1.2569145790044993,1.690109108855522
28,trial_0028,28200028,28200028,1,informed,-0.11014408624277353,1.0387616564719735,1.5482888321575645
28,trial_0028,28200029,28200029,1,informed,0.4401387265586402,0.7419650564554372,1.0313594980117404
28,trial_0028,28200030,28200030,1,informed,0.07103295721056532,2.7693770293628357,5.671094870745784
28,trial_0028,28200031,28200031,1,generic,0.019424615232894724,0.8174255348148141,1.1037558782258317
28,trial_0028,28200032,28200032,1,generic,-0.19985901817638382,1.3522747926112133,1.9269993278388298
28,trial_0028,28200033,28200033,1,generic,-0.32915491377098366,1.3771229707428083,1.7798925749664078
28,trial_0028,28200034,28200034,1,informed,0.0036589666789104947,0.7891651415010994,1.1061355611116168
28,trial_0028,28200035,28200035,1,generic,-0.15125341344949728,0.7697926952592022,1.0233706528563582
28,trial_0028,28200036,28200036,1,informed,-0.001001969433218201,0.7793999938462983,1.043425906614129
28,trial_0028,28200037,28200037,1,generic,-0.2856340585714414,0.7898876436890794,1.0372341314142837
28,trial_0028,28200038,28200038,1,informed,0.1797254001546329,0.8945649791557256,1.3317664372198303
28,trial_0028,28200039,28200039,1,informed,0.5024125770412771,0.7375437113820501,1.0632842339862332
28,trial_0028,28200040,28200040,1,informed,0.2597497434228965,0.8151224303738149,1.167464016630915
28,trial_0028,28200041,28200041,1,generic,-0.13263692361929255,0.8088842833985872,1.086462124736893
28,trial_0028,28200042,28200042,1,generic,0.14707978007156627,0.7683939039390518,0.9887753378235905
28,trial_0028,28200043,28200043,1,informed,-0.14235620207592953,0.8243751099904674,1.1229906341387026
28,trial_0028,28200044,28200044,1,generic,0.1406763389367406,0.7860831747989587,1.0355769609238232
28,trial_0028,28200045,28200045,1,generic,-0.08043727670545775,0.7705833005247616,1.0391982514286522
28,trial_0028,28200046,28200046,1,generic,-0.2761826517344837,0.8224138490775204,1.114147444384441
28,trial_0028,28200047,28200047,1,informed,0.40953930776919883,0.7717141202052059,1.0863461648860253
28,trial_0028,28200048,28200048,1,informed,0.014202581158756911,0.8224876105220408,1.0945526849158171
