trial_number,trial_id,synthetic_seed,sampling_seed,schema_attempts,sample_type,ridge_spearman,ridge_mae,ridge_rmse
31,trial_0031,31200000,31200000,1,generic,-0.1925545344396346,0.7819694127420465,1.0271502596248778
31,trial_0031,31200001,31200001,1,generic,-0.26853251000252737,1.0665819770138818,1.4396070346423657
31,trial_0031,31200002,31200002,1,informed,0.23032842396213146,0.8273607865378824,1.1953597754847058
31,trial_0031,31200003,31200003,1,informed,0.3032836108574594,0.8690814927895046,1.210020227886117
31,trial_0031,31200004,31200004,1,generic,0.23621406835400827,0.7925407511818733,1.0460270357261494
31,trial_0031,31200005,31200005,1,generic,-0.21903418667700247,0.9708225725806529,1.3067416722492033
31,trial_0031,31200006,31200006,1,informed,-0.11121151323220378,1.213420374576056,1.717147167884484
31,trial_0031,31200007,31200007,1,informed,0.0614117625758907,0.7875290496228112,1.0284970129589408
31,trial_0031,31200008,31200008,1,informed,0.20321446627244924,0.8590542931538064,1.1691118416158672
31,trial_0031,31200009,31200009,1,generic,-0.4427238694771229,2.538582251254655,3.5580484741687357
31,trial_0031,31200010,31200010,1,informed,0.11164609727892812,0.784772456232091,1.0473852990043395
31,trial_0031,31200011,31200011,1,informed,0.44951628349453004,0.8092643740215906,1.2032322743653936
31,trial_0031,31200012,31200012,1,generic,0.4820840215238702,0.6961443554599914,1.019432161995113
31,trial_0031,31200013,31200013,1,informed,0.40163869418140913,0.7341839584618111,1.0039642185749569
31,trial_0031,31200014,31200014,1,informed,-0.2734215839452544,1.3345111000836665,1.715577290314134
31,trial_0031,31200015,31200015,1,informed,0.18970475929191372,0.7986990410259796,1.1274007372801198
31,trial_0031,31200016,31200016,1,informed,0.3963972511012531,0.798561848349019,1.1717769074041797
31,trial_0031,31200017,31200017,1,informed,0.05268278081223279,1.2412095151216551,1.7358788094112496
31,trial_0031,31200018,31200018,1,informed,0.2222735497814393,0.908044660978024,1.292727297780149
31,trial_0031,31200019,31200019,1,informed,0.23824472877450492,0.7874422884236808,0.9923309022192446
31,trial_0031,31200020,31200020,1,informed,-0.057688295122754946,0.8991153468597941,1.2506601964226929
31,trial_0031,31200021,31200021,1,informed,0.542828674693613,0.7022140608299022,1.014809938268562
31,trial_0031,31200022,31200022,1,informed,0.47456299068687713,0.7665068776048456,1.1028851495185519
31,trial_0031,31200023,31200023,1,informed,0.4723361626224557,0.6758339645859489,0.9465599754962718
31,trial_0031,31200024,31200024,1,informed,0.21884724514509338,0.8305566624827174,1.1621429277617366
31,trial_0031,31200025,31200025,1,informed,0.24534821995245307,0.7565514619221454,1.0378985790042587
31,trial_0031,31200026,31200026,1,informed,0.2586018237317471,0.7887942685375737,1.0202822737281165
31,trial_0031,31200027,31200027,1,informed,-0.14849755328793904,0.9426892887625407,1.2566379986532938
31,trial_0031,31200028,31200028,1,informed,-0.10508601726454717,0.9596852118069252,1.223543628779731
31,trial_0031,31200029,31200029,1,informed,-0.05488257295136971,0.8214186660067065,1.1208650198313272
31,trial_0031,31200030,31200030,1,informed,0.02388014392076888,0.85121897089699,1.1518077945339442
31,trial_0031,31200031,31200031,1,informed,0.3948993952325841,0.7307171903989593,0.968160172261744
31,trial_0031,31200032,31200032,1,informed,0.245073500507411,0.8805504498617042,1.3258263468640503
31,trial_0031,31200033,31200033,1,informed,0.0037937499242241763,0.8263027255933115,1.1210205400481759
31,trial_0031,31200034,31200034,1,informed,0.35271703702765017,0.8194778838317802,1.1567469297788575
31,trial_0031,31200035,31200035,1,informed,0.17492616804046748,0.8539402871934958,1.1815312334044619
31,trial_0031,31200036,31200036,1,informed,0.5408883071560432,0.7313247924451824,1.0635564269784932
31,trial_0031,31200037,31200037,1,generic,-0.04630822082509479,0.7831824930566453,1.0285316110573175
31,trial_0031,31200038,31200038,1,informed,0.22000247738428483,0.8071835466966744,1.051362447500094
31,trial_0031,31200039,31200039,1,informed,0.5293513616174881,0.6935888538684255,0.9718749833005584
31,trial_0031,31200040,31200040,1,informed,0.4230004238931184,0.7424646588437808,1.0267070402166578
31,trial_0031,31200041,31200041,1,informed,-0.1387582234145213,1.18232823250039,1.8442134449691134
31,trial_0031,31200042,31200042,1,generic,-0.12166348166602768,0.7948826165313505,1.0571382594957817
31,trial_0031,31200043,31200043,1,informed,0.46028206275171435,0.6860144949738229,0.8952122266404408
31,trial_0031,31200044,31200044,1,informed,0.2916485404919996,0.8746585764110537,1.4412519925347855
31,trial_0031,31200045,31200045,1,informed,0.5619852679553733,0.6865463511455903,1.0552085901612092
31,trial_0031,31200046,31200046,1,informed,-0.19430991501421124,1.218224359658609,1.6609472039032303
31,trial_0031,31200047,31200047,1,informed,-0.042111200961743256,0.9442808526378977,1.2855586099348986
31,trial_0031,31200048,31200048,1,informed,0.046373500693223595,0.875709799674273,1.2222513467674492
31,trial_0031,31200049,31200049,1,informed,0.10211291291872615,0.8425162759384046,1.1801332586406612
31,trial_0031,31200050,31200050,1,informed,-0.012589679090330761,0.8141001691339627,1.0861321769095027
31,trial_0031,31200051,31200051,1,informed,0.5700380508840086,0.6768187933326512,0.9504883996568003
31,trial_0031,31200052,31200052,1,informed,0.19595933881790545,0.784227757665206,1.0567280473960072
31,trial_0031,31200053,31200053,1,generic,0.19710225590609523,0.7536018133769119,0.9707197568421293
31,trial_0031,31200054,31200054,1,informed,0.06249425204745622,0.8146583386694127,1.0498330107439344
31,trial_0031,31200055,31200055,1,informed,0.3514964019055031,0.7462409499165934,0.9662212284546389
31,trial_0031,31200056,31200056,1,informed,0.32732915504711996,0.7821699665554118,1.0783651893134094
31,trial_0031,31200057,31200057,1,informed,-0.23920125106334955,1.2995541541520699,1.8588025315165204
31,trial_0031,31200058,31200058,1,generic,0.2194069899440069,0.8551462468950236,1.2594600272570924
31,trial_0031,31200059,31200059,1,informed,0.2786449575141738,1.2036824230412322,1.981135337318103
31,trial_0031,31200060,31200060,1,informed,0.5540522467948588,0.7093114308089983,1.0196191378028825
31,trial_0031,31200061,31200061,1,informed,-0.10968741420046794,0.9484009967997186,1.1840965921683377
31,trial_0031,31200062,31200062,1,generic,-0.010544953974627952,0.7919234638461397,1.0341775883079496
31,trial_0031,31200063,31200063,1,informed,0.23411942655522208,0.7566737331192099,1.0050268608930601
31,trial_0031,31200064,31200064,1,informed,0.27729112467114825,0.7406150209057384,1.0101285709312293
31,trial_0031,31200065,31200065,1,generic,0.3637727622317809,0.7575374293089375,1.1997832833114854
31,trial_0031,31200066,32200069,2,informed,0.431834692680268,0.8437197066420947,1.3435265575051651
31,trial_0031,31200067,31200067,1,informed,0.25267343852168794,0.9181774367710138,1.3266039199954798
31,trial_0031,31200068,31200068,1,informed,-0.07724240396340767,0.8217332800868945,1.102034209488747
31,trial_0031,31200069,31200069,1,informed,0.2710073769628728,0.8680192192268901,1.1854798141894403
31,trial_0031,31200070,31200070,1,informed,0.457686012518582,0.7218546940308281,1.0439929905705214
31,trial_0031,31200071,31200071,1,informed,0.33345584015810303,1.3617264164579985,1.779157219721946
31,trial_0031,31200072,31200072,1,informed,0.4510633589622635,0.7151429439481315,0.9829922033289021
31,trial_0031,31200073,31200073,1,informed,0.009577510702819583,0.7958550226090715,1.0324692866121863
31,trial_0031,31200074,31200074,1,informed,0.2033529399625692,0.8827452283517334,1.284575573546087
31,trial_0031,31200075,31200075,1,generic,-0.016541489398776355,0.802670186685948,1.0508257063232773
31,trial_0031,31200076,31200076,1,informed,0.27516531911622016,1.1298231530484337,1.748293681451437
31,trial_0031,31200077,31200077,1,informed,0.3413506173757732,0.856764734805632,1.3521854348832203
31,trial_0031,31200078,31200078,1,generic,-0.2755505195441108,1.5767611442523315,2.2944332435429837
31,trial_0031,31200079,31200079,1,generic,0.08027670135144242,0.7661592420493768,0.9909170034686918
31,trial_0031,31200080,31200080,1,informed,0.03753111292750022,1.0720199087400446,1.3614040989973686
31,trial_0031,31200081,31200081,1,generic,-0.12365470900035358,0.7887919427924194,1.0548630068791327
31,trial_0031,31200082,31200082,1,informed,0.19118060917488602,0.7785177827769045,1.237491406053651
31,trial_0031,31200083,31200083,1,informed,0.07694306788467635,1.0070108157718103,1.3765965741483264
31,trial_0031,31200084,31200084,1,generic,0.1674446522995298,1.1677160526199803,1.7536158973338822
31,trial_0031,31200085,31200085,1,informed,-0.38805454956229957,0.9111462386911153,1.2392993736525675
31,trial_0031,31200086,31200086,1,informed,0.29400170478362253,0.9123091586438609,1.230284378855647
31,trial_0031,31200087,31200087,1,generic,0.11002994215174682,0.7568693077316099,0.9946810328092942
31,trial_0031,31200088,31200088,1,informed,0.33166496297181564,0.6761453826302399,0.9382383033017522
31,trial_0031,31200089,31200089,1,informed,0.4489725442914246,0.7578480354291546,1.18039070303898
31,trial_0031,31200090,31200090,1,informed,0.260928444157393,0.9226389540938315,1.4149852855145264
31,trial_0031,31200091,31200091,1,generic,0.014411145963567927,0.7753435789893373,1.0209767829308742
31,trial_0031,31200092,31200092,1,informed,0.45850802492839493,0.8069515457958893,1.238504840128629
