trial_number,trial_id,draw_index,model,mean_test_spearman,synthetic_seed,sampling_seed,schema_attempts,sample_type,surrogate_spearman,surrogate_mae,surrogate_rmse,pren_spearman,pren_mae,pren_rmse,fake_pren_spearman,fake_pren_mae,fake_pren_rmse
18,trial_0018,0,hist_gradient_boosting,0.7785007299225456,18200000,18200000,1,generic,-0.142181428605801,0.8534423666257606,1.1064381715732703,,,,0.5528708260658569,0.66277168635987,0.9043092127623944
18,trial_0018,1,hist_gradient_boosting,0.7785007299225456,18200001,18200001,1,generic,0.25472105814308715,1.0574565708947703,1.2370163991875123,,,,0.5506434786054997,0.6806939577533264,0.9247559143258107
18,trial_0018,2,hist_gradient_boosting,0.7785007299225456,18200002,18200002,1,generic,0.09482670111979415,0.7662257720837801,1.0272381876121939,,,,0.4000710889059015,0.8400224880702074,1.1511812150605683
18,trial_0018,3,hist_gradient_boosting,0.7785007299225456,18200003,18200003,1,generic,-0.046354251320268665,0.8893875887861132,1.1653537980104243,,,,0.5165285557619134,0.7098109592129818,0.976787164997435
18,trial_0018,4,hist_gradient_boosting,0.7785007299225456,18200004,18200004,1,generic,0.01051964745752066,0.7965964131967976,1.0130083340221834,,,,0.5052988329193239,0.7856698346219667,1.0381388915342673
18,trial_0018,5,hist_gradient_boosting,0.7785007299225456,18200005,18200005,1,generic,0.11730683951833643,1.3209019885305135,1.5785301355797792,,,,0.5292195307280194,0.7439020440540476,0.9929602184580767
18,trial_0018,6,hist_gradient_boosting,0.7785007299225456,18200006,18200006,1,generic,-0.12501093214451842,0.818818710224646,1.0807889970056543,,,,0.40185787926627375,0.871374762881621,1.146949312767532
18,trial_0018,7,hist_gradient_boosting,0.7785007299225456,18200007,18200007,1,generic,-0.23363509154236262,0.8461424012331947,1.1057632099822987,,,,0.46038868926998755,0.7904356772173811,1.0625549602356665
18,trial_0018,8,hist_gradient_boosting,0.7785007299225456,18200008,18200008,1,generic,-0.4680949661504024,0.9191787957108635,1.192514366018229,,,,0.35855063247944446,0.9142643524163274,1.1794159184320765
18,trial_0018,9,hist_gradient_boosting,0.7785007299225456,18200009,18200009,1,generic,-0.34524465498852297,0.8819794772727924,1.1431776075642144,,,,0.4360895978538217,0.8292013792609724,1.1181510529319194
18,trial_0018,10,hist_gradient_boosting,0.7785007299225456,18200010,18200010,1,generic,0.016562290655293195,0.8077951945415912,1.0465183606312645,,,,0.46805610775096296,0.8479851855151614,1.1024420299684854
18,trial_0018,11,hist_gradient_boosting,0.7785007299225456,18200011,18200011,1,generic,0.3502535173653245,0.7388100355894542,0.9704752282350677,,,,0.45484208740929477,0.8371397703192185,1.10611528332222
18,trial_0018,12,hist_gradient_boosting,0.7785007299225456,18200012,18200012,1,informed,0.4217356215427753,0.6898404694778228,0.9078908010385943,0.44964655619619165,0.8269685293799751,1.0789462582392337,,,
18,trial_0018,13,hist_gradient_boosting,0.7785007299225456,18200013,18200013,1,generic,0.2077575694426768,0.7584188035416093,0.9912519241401658,,,,0.5461201414113888,0.6791475884416677,0.9200783335829361
18,trial_0018,14,hist_gradient_boosting,0.7785007299225456,18200014,18200014,1,generic,0.14306823744153768,0.7986825426637929,1.0068049163250041,,,,0.5482860361315643,0.6753912924917739,0.9449463331700911
18,trial_0018,15,hist_gradient_boosting,0.7785007299225456,18200015,18200015,1,generic,-0.3698844520273944,0.861146503413815,1.1714024410811468,,,,0.16354598439629456,1.0094207944247124,1.313774402323498
18,trial_0018,16,hist_gradient_boosting,0.7785007299225456,18200016,18200016,1,generic,0.24497004017658294,0.7508256830151203,0.9623112168939354,,,,0.37187339792807084,0.9021709277541463,1.1529558152855588
18,trial_0018,17,hist_gradient_boosting,0.7785007299225456,18200017,18200017,1,informed,-0.29419286000553907,0.8970674460504349,1.2150221981400413,0.4747839936575167,0.7739857443811546,1.0639684195700319,,,
18,trial_0018,18,hist_gradient_boosting,0.7785007299225456,18200018,18200018,1,generic,0.05390493140816969,0.7869114271121799,1.0204275049185527,,,,0.5476473704870529,0.6641997133681661,0.9170997122541704
18,trial_0018,19,hist_gradient_boosting,0.7785007299225456,18200019,18200019,1,informed,0.04670040064046928,0.8092318339312728,1.043019584577089,0.5081174169742746,0.7355089776327337,1.0193389871622207,,,
18,trial_0018,20,hist_gradient_boosting,0.7785007299225456,18200020,18200020,1,generic,0.051218078922774836,0.9255759575746565,1.1495943667704955,,,,0.25372599438538035,0.984230596232284,1.259500967833143
18,trial_0018,21,hist_gradient_boosting,0.7785007299225456,18200021,18200021,1,informed,0.30563796686646233,0.7811603871783779,0.9992042829681083,0.4776607363889516,0.7724902523518287,1.0343835945242033,,,
18,trial_0018,22,hist_gradient_boosting,0.7785007299225456,18200022,18200022,1,generic,-0.17558219135892636,0.820455873676966,1.052596570111791,,,,0.4128716564144398,0.8456810350714946,1.1285153277308426
18,trial_0018,23,hist_gradient_boosting,0.7785007299225456,18200023,18200023,1,informed,-0.179579603792724,0.8479550764776768,1.1241541797870371,0.5248083283827628,0.6949757256451514,0.9514182862636091,,,
18,trial_0018,24,hist_gradient_boosting,0.7785007299225456,18200024,18200024,1,informed,0.4076829512343432,0.6983011003520322,0.9266896155031411,0.4446847394858386,0.843397520850268,1.1165782744253236,,,
18,trial_0018,25,hist_gradient_boosting,0.7785007299225456,18200025,18200025,1,generic,0.0679121659803772,0.7954900309140612,1.0475739611067656,,,,0.25277592354078965,0.9471899378817593,1.2714119824460908
18,trial_0018,26,hist_gradient_boosting,0.7785007299225456,18200026,18200026,1,generic,-0.34781801632191656,0.8566815077168553,1.1657311726248494,,,,0.5771349539345617,0.6599604552329338,0.9241433771065936
18,trial_0018,27,hist_gradient_boosting,0.7785007299225456,18200027,18200027,1,generic,0.06038359149093549,1.1879812482452212,1.8358220526777862,,,,0.49572304442408044,0.7690755851809422,1.01622397205569
18,trial_0018,28,hist_gradient_boosting,0.7785007299225456,18200028,18200028,1,generic,-0.19914931861045446,0.8534399292692539,1.128257127660886,,,,0.40785431901222347,0.8170953758907759,1.121081411734902
18,trial_0018,29,hist_gradient_boosting,0.7785007299225456,18200029,18200029,1,generic,-0.23648261342298682,0.866455476216886,1.1169375474196572,,,,0.5594800436694177,0.6695749844938435,0.927672956776256
18,trial_0018,30,hist_gradient_boosting,0.7785007299225456,18200030,18200030,1,generic,0.04587502785327979,0.8201564080547595,1.063511422366861,,,,0.4508999816038583,0.8282327521650329,1.1205057071547198
18,trial_0018,31,hist_gradient_boosting,0.7785007299225456,18200031,18200031,1,generic,-0.42357205600577613,0.883747490698909,1.1427977213625096,,,,0.4811786734030059,0.7446426465681025,1.0046186164089153
18,trial_0018,32,hist_gradient_boosting,0.7785007299225456,18200032,18200032,1,generic,0.21899103970805114,0.7968155785918921,1.033717897877883,,,,0.5263721338669515,0.7161065059667318,0.9818047399426051
18,trial_0018,33,hist_gradient_boosting,0.7785007299225456,18200033,18200033,1,informed,0.4538428532892373,0.6916504812361037,0.8955059352334747,0.2937395738558642,0.9506100243317136,1.222641433076681,,,
18,trial_0018,34,hist_gradient_boosting,0.7785007299225456,18200034,18200034,1,generic,0.07215995155341375,0.8023260633070319,1.061696959267798,,,,0.5615558505313778,0.666213190638826,0.9184666650676744
18,trial_0018,35,hist_gradient_boosting,0.7785007299225456,18200035,18200035,1,generic,-0.20115079437342115,0.8743176820413961,1.1253352163001211,,,,0.4678913498928339,0.7882886263209977,1.076477021728976
18,trial_0018,36,hist_gradient_boosting,0.7785007299225456,18200036,18200036,1,informed,0.27319577820754015,0.7672791305281438,1.008720773313187,0.5157659185085393,0.7463602379432805,1.0011722353703123,,,
18,trial_0018,37,hist_gradient_boosting,0.7785007299225456,18200037,18200037,1,generic,-0.15192680339374218,0.9074974437390082,1.2028142046157317,,,,0.3750919988633939,0.8769658827477413,1.1784307238377998
18,trial_0018,38,hist_gradient_boosting,0.7785007299225456,18200038,18200038,1,generic,-0.29627662385650283,0.8441467241063061,1.1103745351098917,,,,0.4352408638899486,0.7908425550906526,1.0912404202463994
18,trial_0018,39,hist_gradient_boosting,0.7785007299225456,18200039,18200039,1,generic,0.20192742507414466,0.8317539445839889,1.0410327747889374,,,,0.49913782667164225,0.7669861606579537,1.0551584005138699
18,trial_0018,40,hist_gradient_boosting,0.7785007299225456,18200040,18200040,1,generic,0.01968640477732224,0.9440185596097846,1.1640615703831445,,,,0.5064393307159184,0.7132221472857947,0.9903877780477497
18,trial_0018,41,hist_gradient_boosting,0.7785007299225456,18200041,18200041,1,generic,-0.022370376919307426,0.7696781005836558,1.0219423685910949,,,,0.3063513272734621,0.9567408700562261,1.2165263730020315
18,trial_0018,42,hist_gradient_boosting,0.7785007299225456,18200042,18200042,1,informed,0.3977697465291654,0.6994949382098741,0.9341178841874769,0.3508631352450601,0.9299033352895313,1.195262155145848,,,
18,trial_0018,43,hist_gradient_boosting,0.7785007299225456,18200043,18200043,1,generic,-0.29918314665367624,0.825039565206334,1.0975264444423036,,,,0.4266144081503347,0.8418625228583743,1.1307936585402674
18,trial_0018,44,hist_gradient_boosting,0.7785007299225456,18200044,18200044,1,informed,0.4431949082749298,0.6842627703003205,0.9126440187061061,0.33703510689751204,0.8953056809030187,1.202430481093366,,,
18,trial_0018,45,hist_gradient_boosting,0.7785007299225456,18200045,18200045,1,informed,0.3217889281990207,0.7270706541579797,0.9663583785690185,0.4848471942334705,0.7622503463081893,1.0650446235616762,,,
18,trial_0018,46,hist_gradient_boosting,0.7785007299225456,18200046,18200046,1,informed,0.3562918639929506,0.7164799608163716,0.9427810905320229,0.44019710392814987,0.8213688324730025,1.0870024510726286,,,
18,trial_0018,47,hist_gradient_boosting,0.7785007299225456,18200047,18200047,1,generic,0.23496052709001314,0.7816165234485354,1.0028324460150002,,,,0.5342371961697742,0.6987901718033742,0.9719575437070759
18,trial_0018,48,hist_gradient_boosting,0.7785007299225456,18200048,18200048,1,generic,-0.12589566206809624,0.7960579040183593,1.074921376338001,,,,0.4535508964497773,0.7998069111407576,1.095183513773367
18,trial_0018,49,hist_gradient_boosting,0.7785007299225456,18200049,18200049,1,generic,-0.2240975433309311,0.7831485799663036,1.0307024660689341,,,,0.5511626285115442,0.6586506095307705,0.9067534508242288
18,trial_0018,50,hist_gradient_boosting,0.7785007299225456,18200050,18200050,1,informed,0.21184274978835999,0.7467832759420525,0.9700972322649741,0.3485861171312733,0.9097291457144174,1.188664015914982,,,
18,trial_0018,51,hist_gradient_boosting,0.7785007299225456,18200051,18200051,1,generic,0.20675532565382937,0.752445496142486,0.9621476863094494,,,,0.35517688251080265,0.880519524146716,1.152634769630214
18,trial_0018,52,hist_gradient_boosting,0.7785007299225456,18200052,18200052,1,generic,-0.10541468583205148,0.8393040464564764,1.13289848323921,,,,0.5261985736145436,0.739118506049756,1.0160406124440449
18,trial_0018,53,hist_gradient_boosting,0.7785007299225456,18200053,18200053,1,generic,0.027942343954178446,0.7896652214057126,1.0346637604590276,,,,0.5156702403098581,0.7423219131266364,0.9822811145181476
18,trial_0018,54,hist_gradient_boosting,0.7785007299225456,18200054,18200054,1,informed,0.3969980543476491,0.6970060972315503,0.9332968248852626,0.49943248818695235,0.7149637582599685,0.987978874550986,,,
18,trial_0018,55,hist_gradient_boosting,0.7785007299225456,18200055,18200055,1,generic,-0.02276966507884163,0.9711778850964393,1.1878512781943353,,,,0.46986616158192884,0.7826961381494635,1.061143849936729
18,trial_0018,56,hist_gradient_boosting,0.7785007299225456,18200056,18200056,1,generic,-0.2593109828231136,0.8051094317734947,1.0590571010521397,,,,0.48389411635977836,0.7953509717901808,1.0533035023493706
18,trial_0018,57,hist_gradient_boosting,0.7785007299225456,18200057,18200057,1,generic,0.07714594201488754,0.7640109683532765,1.020755282759526,,,,0.26899071289601184,0.9805848539150182,1.2556624058639467
18,trial_0018,58,hist_gradient_boosting,0.7785007299225456,18200058,18200058,1,generic,-0.06995014637298022,0.9560636391722525,1.2469384493728142,,,,0.3148449133317359,0.9462824156579758,1.203170720743486
18,trial_0018,59,hist_gradient_boosting,0.7785007299225456,18200059,18200059,1,generic,0.08178050135161488,0.7948968388808831,1.01193014071035,,,,0.4504275363270843,0.829131972713668,1.084455157010264
18,trial_0018,60,hist_gradient_boosting,0.7785007299225456,18200060,18200060,1,generic,0.05898924192852503,0.7976230557833224,1.0401005701870945,,,,0.3817048795751328,0.8602339139671474,1.1726518515687165
18,trial_0018,61,hist_gradient_boosting,0.7785007299225456,18200061,18200061,1,generic,-0.07373990592287345,1.2134048124975738,1.5215001519549818,,,,0.539434668283479,0.7013565639287743,0.959096228333693
18,trial_0018,62,hist_gradient_boosting,0.7785007299225456,18200062,18200062,1,generic,0.03776385760418737,0.8248761774045049,1.0733261649426056,,,,0.5069216855204128,0.755307398361827,1.0407539358336293
18,trial_0018,63,hist_gradient_boosting,0.7785007299225456,18200063,18200063,1,informed,0.550890687558322,0.6405228581572315,0.8472275539174324,0.42345909150928224,0.8769266619386245,1.1255000085815174,,,
18,trial_0018,64,hist_gradient_boosting,0.7785007299225456,18200064,18200064,1,generic,-0.3014876007499914,0.9352167896471212,1.2253805695347373,,,,0.3975045075579629,0.8878513348409897,1.1549522037415296
18,trial_0018,65,hist_gradient_boosting,0.7785007299225456,18200065,18200065,1,generic,-0.11940847709058443,0.8370669045400386,1.0877374817758227,,,,0.5028753178150419,0.7647043569842461,0.9999034364481438
