trial_number,trial_id,synthetic_seed,sampling_seed,schema_attempts,sample_type,ridge_spearman,ridge_mae,ridge_rmse
19,trial_0019,19200000,19200000,1,informed,0.5607296009441947,0.7025550281511839,0.9625332173603706
19,trial_0019,19200001,19200001,1,informed,0.38398081789210586,0.7694888339215636,1.0559403734689368
19,trial_0019,19200002,19200002,1,informed,0.16231140759376816,0.8588798871731737,1.2130661287265183
19,trial_0019,19200003,19200003,1,informed,-0.045860993587830454,0.9222732828210538,1.2522559554289323
19,trial_0019,19200004,19200004,1,informed,0.47397398202748126,0.7291432525684506,1.0022226276332347
19,trial_0019,19200005,19200005,1,informed,0.15523548540535434,0.8690867312061803,1.2139120264353471
19,trial_0019,19200006,19200006,1,informed,0.49184606813531767,0.8219369314681126,1.3036871770888732
19,trial_0019,19200007,19200007,1,informed,0.29958445933510275,0.795745229834317,1.116806408855041
19,trial_0019,19200008,19200008,1,informed,0.09896299526174217,0.8714139376467747,1.191204544720897
19,trial_0019,19200009,19200009,1,informed,0.5051877231940267,0.6996730611359654,0.9393926943315877
19,trial_0019,19200010,19200010,1,informed,0.25966597032579397,0.8236764308979778,1.1737654924398022
19,trial_0019,19200011,19200011,1,informed,0.47565554003761823,0.7451230088487776,1.058697820892904
19,trial_0019,19200012,19200012,1,informed,0.5097093655171896,0.7310012065692613,1.0281887808727692
19,trial_0019,19200013,19200013,1,informed,0.47411904384499615,0.7290106426429004,1.040942744006761
19,trial_0019,19200014,19200014,1,informed,0.3878383988431646,0.7674949077618357,1.040782190120026
19,trial_0019,19200015,19200015,1,informed,0.14623511926529412,0.838682452782484,1.189835890212316
19,trial_0019,19200016,19200016,1,informed,0.27099977738023473,0.8237450066139405,1.0927298978161177
19,trial_0019,19200017,19200017,1,informed,0.41767154460768185,0.7510756587583076,1.0371541323961784
19,trial_0019,19200018,19200018,1,informed,0.22852100811578635,0.8177248099876824,1.0959568706115763
19,trial_0019,19200019,19200019,1,informed,0.45024734694233937,0.7233003528022104,0.9953048357557001
19,trial_0019,19200020,19200020,1,informed,0.4621695065770992,0.7452953673635172,1.0301390322193669
19,trial_0019,19200021,19200021,1,informed,0.42119179156681863,0.7844700427593517,1.1211824207704388
19,trial_0019,19200022,19200022,1,informed,0.4010752589376893,0.7628720422962039,1.0797164925893055
19,trial_0019,19200023,19200023,1,informed,0.527969372047422,0.6969130273473743,0.9669059202347988
19,trial_0019,19200024,19200024,1,informed,0.29581219600063957,0.7638010455862313,1.0455948154946046
19,trial_0019,19200025,19200025,1,informed,0.1771061821291056,0.858553854204602,1.2010143061816139
19,trial_0019,19200026,19200026,1,informed,0.4979811182545283,0.7170040706845272,1.0370368827281056
19,trial_0019,19200027,19200027,1,informed,0.4740138524997031,0.7346869464660173,1.029479231842548
19,trial_0019,19200028,19200028,1,informed,0.4268524691769677,0.7484047565762608,1.0452597495455629
19,trial_0019,19200029,19200029,1,informed,0.25470245874449293,0.8425199509257482,1.1244336031100455
19,trial_0019,19200030,19200030,1,informed,0.4114921408092254,0.7640705453501606,1.0874629480048534
19,trial_0019,19200031,19200031,1,informed,-0.04715821227386489,0.9567173681965451,1.3414989964608692
19,trial_0019,19200032,19200032,1,informed,0.14315712427709024,0.8744399637389001,1.1576075891378763
19,trial_0019,19200033,19200033,1,informed,0.33070382079280614,0.7798878911934205,1.0736673111687438
19,trial_0019,19200034,19200034,1,informed,0.35136369624393216,0.8221851971709768,1.1521909331512725
19,trial_0019,19200035,19200035,1,informed,0.47851675556423867,0.7420180320953065,0.9899939146029181
19,trial_0019,19200036,19200036,1,informed,0.40260498931483335,0.7763604994873331,1.0922793048237862
19,trial_0019,19200037,19200037,1,informed,0.1282185317408208,0.8602747078514303,1.2401364409979538
19,trial_0019,19200038,19200038,1,informed,0.5064598195187502,0.6836596779928263,0.918723160533594
19,trial_0019,19200039,19200039,1,informed,0.39268896914507945,0.7504740660829102,1.0457998917095055
19,trial_0019,19200040,19200040,1,informed,0.2820534250006227,0.7927845324229948,1.0854252597499499
19,trial_0019,19200041,19200041,1,informed,0.4487916031494042,0.7259762496813537,1.042831190937072
19,trial_0019,19200042,19200042,1,informed,0.42699872013780904,0.7428820927540524,1.0267622404801102
19,trial_0019,19200043,19200043,1,informed,0.4925686162234444,0.7608030195579873,1.1484129630624513
19,trial_0019,19200044,19200044,1,informed,0.5318748057661355,0.7086597930729948,0.9873761154829878
19,trial_0019,19200045,19200045,1,informed,0.4962095680643746,0.713751497370199,0.9504651130810866
19,trial_0019,19200046,19200046,1,informed,0.48279522491129606,0.7143340786200351,1.0006916780967354
19,trial_0019,19200047,19200047,1,informed,0.46024521297690796,0.7378579045983384,1.0296693061140147
19,trial_0019,19200048,19200048,1,informed,0.4122615438780777,0.7688650515686407,1.0959299719463738
19,trial_0019,19200049,19200049,1,informed,0.2190288560345045,0.799345722313796,1.0692125767383127
19,trial_0019,19200050,19200050,1,informed,0.36386934253919256,0.7613749965250747,1.0489466544392447
19,trial_0019,19200051,19200051,1,informed,0.3827231279704409,0.7524140155982022,1.05479396917482
19,trial_0019,19200052,19200052,1,informed,0.028995182432152867,0.8665745017341876,1.1958649675783868
19,trial_0019,19200053,19200053,1,informed,0.49437339408516867,0.7342492926167674,1.0105470436424466
19,trial_0019,19200054,19200054,1,informed,0.18687953243631159,0.8152213645988188,1.1193006061304736
19,trial_0019,19200055,19200055,1,informed,0.26342073821821266,0.7974468039853777,1.1205459146366603
19,trial_0019,19200056,19200056,1,informed,0.48452544211961956,0.7384566053566738,1.0390611613175036
19,trial_0019,19200057,19200057,1,informed,0.525022948250719,0.6509481320133493,0.872829079261551
19,trial_0019,19200058,19200058,1,informed,0.41204681466360876,0.7552027546013048,1.0352829194801518
19,trial_0019,19200059,19200059,1,informed,0.29757447907383533,0.8281359424185217,1.1239721990240972
19,trial_0019,19200060,19200060,1,informed,0.41359270098801576,0.7594880767243128,1.0618158477987316
19,trial_0019,19200061,19200061,1,informed,0.40682651646536133,0.774722095095614,1.1019195087098606
19,trial_0019,19200062,19200062,1,informed,0.41065661043677026,0.7614991105293129,1.0501087249504506
19,trial_0019,19200063,19200063,1,informed,0.34787458570430907,0.7857570626829966,1.1124697364799234
19,trial_0019,19200064,19200064,1,informed,0.24103881921059336,0.8366285031615498,1.195923300706034
19,trial_0019,19200065,19200065,1,informed,0.44720065239341833,0.7437849342274403,1.0419631503071423
19,trial_0019,19200066,19200066,1,informed,0.51937211182672,0.6765055584292158,0.9455836144912071
19,trial_0019,19200067,19200067,1,informed,0.38598288419951093,0.736153115341015,1.009958805722672
19,trial_0019,19200068,19200068,1,informed,0.43032807542226265,0.7514033716757389,1.0621077522666083
19,trial_0019,19200069,19200069,1,informed,0.4965463279871044,0.7304805001080219,1.0324222210695193
19,trial_0019,19200070,19200070,1,informed,0.22956459756543085,0.8677923415810666,1.2045683408849623
19,trial_0019,19200071,19200071,1,informed,0.33879857911403427,0.7755897740398274,1.0838193712757342
19,trial_0019,19200072,19200072,1,informed,-0.0390826169290012,0.9246948102974347,1.278980169914287
19,trial_0019,19200073,19200073,1,informed,0.48757905283547376,0.7334899030275456,1.042048648291412
19,trial_0019,19200074,19200074,1,informed,0.41234097045129725,0.7694788170549419,1.1061408685402063
19,trial_0019,19200075,19200075,1,informed,0.15968047582305944,0.8334472787695723,1.180747087310302
19,trial_0019,19200076,19200076,1,informed,0.4315527563653826,0.7693439116242463,1.0914611091727662
19,trial_0019,19200077,19200077,1,informed,0.46400834587755413,0.716458342542426,1.0061500802384253
19,trial_0019,19200078,19200078,1,informed,0.4624761552038727,0.744511694964734,1.0361439594323933
19,trial_0019,19200079,19200079,1,informed,0.4099534030130913,0.7690443856390002,1.0812739747622235
19,trial_0019,19200080,19200080,1,informed,0.23645990665136268,0.7994774777435066,1.1149926778583534
19,trial_0019,19200081,19200081,1,informed,0.2577520236393744,0.8076711474693393,1.132901731787827
19,trial_0019,19200082,19200082,1,informed,0.2601179951413065,0.8398327059678472,1.1648984014273713
19,trial_0019,19200083,19200083,1,informed,0.38667152120036213,0.7792402696634163,1.1309790292639972
19,trial_0019,19200084,19200084,1,informed,0.02173852412643017,0.8388290278447976,1.1207286517575903
19,trial_0019,19200085,19200085,1,informed,0.13130444068288702,0.8574547584196519,1.2092390106691775
19,trial_0019,19200086,19200086,1,informed,-0.08144147407387382,0.9651650678208027,1.3534940830606332
19,trial_0019,19200087,19200087,1,informed,0.5375291686151715,0.6635038214838427,0.943229181207157
19,trial_0019,19200088,19200088,1,informed,0.24228892321793433,0.8330250635763388,1.156824201571296
19,trial_0019,19200089,19200089,1,informed,0.4477506790210086,0.7441562735677049,1.0470684513524033
19,trial_0019,19200090,19200090,1,informed,0.4512774457659699,0.7478745754342108,1.0422349840623781
19,trial_0019,19200091,19200091,1,informed,0.2329070744314179,0.7929791048913669,1.116432748311786
19,trial_0019,19200092,19200092,1,informed,0.42649403130807956,0.7601753885052095,1.0643588149166698
19,trial_0019,19200093,19200093,1,informed,0.10235458238028086,0.881363312694569,1.2128997090616773
19,trial_0019,19200094,19200094,1,informed,0.34665041048881073,0.7884396187062239,1.0860202530582796
19,trial_0019,19200095,19200095,1,informed,0.4193146126453208,0.748054132984813,1.0374160944497546
19,trial_0019,19200096,19200096,1,informed,0.5199381577184323,0.7134101778234819,1.0140968944669513
19,trial_0019,19200097,19200097,1,informed,0.33810481649539653,0.8483118092040917,1.2176039655680009
19,trial_0019,19200098,19200098,1,informed,0.42822934679756125,0.7553816402302587,1.0639113494767103
19,trial_0019,19200099,19200099,1,informed,0.48056109796714674,0.7347714539432945,1.0197336655987572
19,trial_0019,19200100,19200100,1,informed,0.37813135352764465,0.773586490612329,1.090355957604298
19,trial_0019,19200101,19200101,1,informed,0.10001794308040157,0.8856628986528706,1.2037057367187975
19,trial_0019,19200102,19200102,1,informed,0.44982736065507095,0.766959771556171,1.092226459568124
19,trial_0019,19200103,19200103,1,informed,0.39884811650204366,0.7880528971461681,1.139115111130311
19,trial_0019,19200104,19200104,1,informed,0.3288009454408054,0.7625130057399402,1.0700705998812705
19,trial_0019,19200105,19200105,1,informed,0.5551883707309422,0.7081752497308864,0.9813747480077323
19,trial_0019,19200106,19200106,1,informed,0.426430473647527,0.7506322461054215,1.0623760446977255
19,trial_0019,19200107,19200107,1,informed,0.2764504960175348,0.7963873975832452,1.1004420515550302
19,trial_0019,19200108,19200108,1,informed,0.28630479008082516,0.8150915217546187,1.10489244154889
19,trial_0019,19200109,19200109,1,informed,0.32110572560895595,0.7918682695944561,1.1060002917964438
19,trial_0019,19200110,19200110,1,informed,0.11913251994462679,0.9474605674661832,1.3591573131502395
19,trial_0019,19200111,19200111,1,informed,0.329032637033069,0.7878380795156724,1.0930146394003002
19,trial_0019,19200112,19200112,1,informed,0.3801474571936277,0.7817646977805539,1.11139758708518
19,trial_0019,19200113,19200113,1,informed,0.2229346177927562,0.8220854763415404,1.168763181157097
19,trial_0019,19200114,19200114,1,informed,0.29949670875859796,0.7973189102245162,1.121047853918436
19,trial_0019,19200115,19200115,1,informed,0.13307979066435985,0.8820345114397867,1.236745616289531
19,trial_0019,19200116,19200116,1,informed,0.17203074072366156,0.8902479591826191,1.2737195629900868
19,trial_0019,19200117,19200117,1,informed,0.3210010673279128,0.7635588763645992,1.0399180433768793
19,trial_0019,19200118,19200118,1,informed,0.3786657299355935,0.8158204816366256,1.1809906759642745
19,trial_0019,19200119,19200119,1,informed,0.25443430009021756,0.7936342123905604,1.1228909434596013
19,trial_0019,19200120,19200120,1,informed,0.32513496691676297,0.7783563578075702,1.0908021939895904
19,trial_0019,19200121,19200121,1,informed,0.44856121004697974,0.7597335475725968,1.0817868508848778
19,trial_0019,19200122,19200122,1,informed,-0.23140175566325175,0.966193425977144,1.3123730743077855
19,trial_0019,19200123,19200123,1,informed,0.2732920766691823,0.8256518940207334,1.1809965709456882
19,trial_0019,19200124,19200124,1,informed,0.02924512122373648,0.8672705485094102,1.210932706221063
19,trial_0019,19200125,19200125,1,informed,0.2632085376418517,0.7771545333749699,0.9750854088137664
19,trial_0019,19200126,19200126,1,informed,0.3256580669655815,0.7851032001881836,1.0852000738670091
19,trial_0019,19200127,19200127,1,informed,-0.1016795590202706,0.999730190757491,1.3567522316218776
19,trial_0019,19200128,19200128,1,informed,0.26573397736435733,0.8013027464667971,1.1508163046164765
19,trial_0019,19200129,19200129,1,informed,0.43238224534300673,0.7425319609877501,1.036284788210455
19,trial_0019,19200130,19200130,1,informed,0.4580800700140077,0.7563379515117639,1.0794991383162833
19,trial_0019,19200131,19200131,1,informed,0.42938956797139827,0.7455708886810666,1.0437105617048517
19,trial_0019,19200132,19200132,1,informed,0.47970626793518617,0.7286956874915673,1.0159851263176043
19,trial_0019,19200133,19200133,1,informed,0.3967113352908954,0.764691528899109,1.0662100824932979
19,trial_0019,19200134,19200134,1,informed,0.3316955799953937,0.7717265695227251,1.0498098007892447
19,trial_0019,19200135,19200135,1,informed,0.3825967917432394,0.7842277259703033,1.0988790931985306
19,trial_0019,19200136,19200136,1,informed,0.48289068441695177,0.7481792014803629,1.0732591923293913
19,trial_0019,19200137,19200137,1,informed,0.38797923715162336,0.7685302546292896,1.096210627091952
19,trial_0019,19200138,19200138,1,informed,0.2818381353852758,0.8095413768363817,1.1137256543026548
19,trial_0019,19200139,19200139,1,informed,0.5464661274461342,0.7126836465598582,1.0083214881739315
19,trial_0019,19200140,19200140,1,informed,0.36432366363147345,0.7957602760829117,1.151759980571529
19,trial_0019,19200141,19200141,1,informed,-0.06309359395230964,0.9309491446134991,1.373169727161212
19,trial_0019,19200142,19200142,1,informed,0.3874228000847214,0.7873403672939637,1.1111782604061478
19,trial_0019,19200143,19200143,1,informed,0.32471309440214907,0.7965672792909806,1.0281195510631282
19,trial_0019,19200144,19200144,1,informed,0.5547711591114356,0.7159557077365643,1.02127154260379
19,trial_0019,19200145,19200145,1,informed,0.5279725841012349,0.7150461222637866,1.00505405714661
19,trial_0019,19200146,19200146,1,informed,0.4956209967910299,0.7064610650541499,0.9445041246269381
19,trial_0019,19200147,19200147,1,informed,0.5977801632846613,0.6375621409049254,0.942786743553133
19,trial_0019,19200148,19200148,1,informed,0.3306495985907821,0.7813966193138266,1.0985055322289548
19,trial_0019,19200149,19200149,1,informed,0.46201430287052425,0.7590291772599527,1.0815227417267543
19,trial_0019,19200150,19200150,1,informed,0.40890892512303045,0.7863970281662875,1.1419868256594747
19,trial_0019,19200151,19200151,1,informed,0.39847155444866256,0.7626410859644469,1.064886539540144
19,trial_0019,19200152,19200152,1,informed,0.13832944840128833,0.8406226651754946,1.1721593935748
19,trial_0019,19200153,19200153,1,informed,0.5393047099530417,0.6973818471357869,0.9356913739712954
19,trial_0019,19200154,19200154,1,informed,0.41772014913261196,0.7599075317422815,1.0763421804377644
19,trial_0019,19200155,19200155,1,informed,0.2822638213595227,0.824925399077641,1.1255858157400656
19,trial_0019,19200156,19200156,1,informed,0.43155525766686237,0.7746096907657437,1.1086258513740381
