trial_number,trial_id,synthetic_seed,sampling_seed,schema_attempts,sample_type,ridge_spearman,ridge_mae,ridge_rmse
12,trial_0012,12200000,12200000,1,informed,0.45051912769985053,0.8050272849742356,1.212610686618282
12,trial_0012,12200001,12200001,1,informed,0.5111981182886698,0.7545499820566641,1.1407295778051918
12,trial_0012,12200002,12200002,1,informed,0.45894636776149594,0.7939841280861752,1.2101455994228796
12,trial_0012,12200003,12200003,1,informed,-0.11943776073504817,1.1053199680321264,1.6024032528611145
12,trial_0012,12200004,12200004,1,informed,0.4941469237888902,0.7184733950095634,1.0124640401902516
12,trial_0012,12200005,12200005,1,informed,0.24363686501758394,0.9567880268348246,1.2053895299795048
12,trial_0012,12200006,12200006,1,informed,0.14905080563765633,0.8770731802020275,1.2927176220928105
12,trial_0012,12200007,12200007,1,informed,0.41024743578595296,0.7909403041800697,1.2066753911421786
12,trial_0012,12200008,12200008,1,informed,-0.039570466395762775,0.803661514486039,1.035178369483072
12,trial_0012,12200009,12200009,1,informed,0.4987301828720038,0.7648471654021132,1.1459937984664166
12,trial_0012,12200010,12200010,1,informed,0.29782518329100843,0.7373341198894219,0.9833005483608094
12,trial_0012,12200011,12200011,1,informed,0.21338984270219974,0.8837552192216576,1.2861542469819027
12,trial_0012,12200012,12200012,1,informed,0.3820195925072236,0.7742212558373002,1.0873886856891666
12,trial_0012,12200013,12200013,1,informed,0.3283917434533598,0.8465148737586241,1.2895536063689905
12,trial_0012,12200014,12200014,1,informed,-0.01003888464517465,0.7624858776883641,0.9979751026689804
12,trial_0012,12200015,12200015,1,informed,0.40175171747067984,0.8201962645189195,1.2186541201046872
12,trial_0012,12200016,12200016,1,informed,0.47278516674055265,0.7823601059004935,1.1772281089990768
12,trial_0012,12200017,12200017,1,informed,0.33009160333607307,0.8359601176668437,1.1952292538911033
12,trial_0012,12200018,12200018,1,informed,0.4404853960090906,0.7490686195945697,1.0141624855071916
12,trial_0012,12200019,12200019,1,informed,0.42365078961449715,0.8127369789036235,1.2202800218104553
12,trial_0012,12200020,12200020,1,informed,-0.2486229019805174,0.8221408617732635,1.0681079850716748
12,trial_0012,12200021,12200021,1,informed,0.530485298623316,0.7384064240122066,1.166729631571581
12,trial_0012,12200022,12200022,1,informed,0.5543156352075141,0.7408457712881005,1.1197303395578775
12,trial_0012,12200023,12200023,1,informed,0.4868915366363785,0.7435848224697962,1.0283068011868683
12,trial_0012,12200024,12200024,1,informed,0.32691961135182196,0.8351232462239658,1.1763828598424346
12,trial_0012,12200025,12200025,1,informed,0.4862198893499503,0.7512027178311605,1.0950564170810293
12,trial_0012,12200026,12200026,1,informed,0.5044939879120172,0.763586833615801,1.1247953396757906
12,trial_0012,12200027,12200027,1,informed,0.48207146034321474,0.7880426311060091,1.1814331686213047
12,trial_0012,12200028,12200028,1,informed,0.3070391715120956,0.8476554926055829,1.2989518600526524
12,trial_0012,12200029,12200029,1,informed,0.273257345483061,1.337315352769181,1.9531714757314094
12,trial_0012,12200030,12200030,1,informed,0.4994088146669358,0.7985993485153502,1.2544371902646758
12,trial_0012,12200031,12200031,1,informed,0.38168969407817066,0.7949009019945443,1.146461431257193
12,trial_0012,12200032,12200032,1,informed,0.48391813158764735,0.7725867833003703,1.1871451593939795
12,trial_0012,12200033,12200033,1,informed,0.356978694348368,0.8276632905966724,1.2344774545965873
12,trial_0012,12200034,12200034,1,informed,0.14749443571633666,0.8174150168493495,1.0556678972219458
12,trial_0012,12200035,12200035,1,informed,0.3904071397847304,0.728039795487322,0.9652791758710778
12,trial_0012,12200036,12200036,1,informed,0.45330082097505264,0.769848517343455,1.176230139013843
12,trial_0012,12200037,12200037,1,informed,0.3919927325615901,0.8375422994726567,1.2957927337568373
12,trial_0012,12200038,12200038,1,informed,-0.2520425501478979,1.1245585643792657,1.4792109519508256
12,trial_0012,12200039,12200039,1,informed,0.5086608144695277,0.7395416301593449,1.0983907584116306
12,trial_0012,12200040,12200040,1,informed,0.04378555577035097,0.8965811509717602,1.4430647433191126
12,trial_0012,12200041,12200041,1,informed,0.5302563543621858,0.7462494219750252,1.1223923780644054
12,trial_0012,12200042,12200042,1,informed,0.4863508454673167,0.7630264353425263,1.1673666281641946
12,trial_0012,12200043,12200043,1,informed,0.5307020234116431,0.8027537780308909,1.3303983310388061
12,trial_0012,12200044,12200044,1,informed,0.2038756983035353,0.7489632728850413,0.9727301854198342
12,trial_0012,12200045,12200045,1,informed,0.42613661856274876,0.7844812907159064,1.1414836872597984
12,trial_0012,12200046,12200046,1,informed,0.4169784380681208,0.8327799580549566,1.2641518652240311
12,trial_0012,12200047,12200047,1,informed,0.5130368482426119,0.7584720211287884,1.1365806168315504
12,trial_0012,12200048,12200048,1,informed,0.3558273712470083,0.8630764304513594,1.321412754726768
12,trial_0012,12200049,12200049,1,informed,0.5590167834997172,0.653181075233479,0.9228427963079516
12,trial_0012,12200050,12200050,1,informed,-0.25686157398087617,1.0663189673766116,1.446573950566383
12,trial_0012,12200051,12200051,1,informed,0.44319952680770963,0.8099741991052524,1.2618254316411304
12,trial_0012,12200052,12200052,1,informed,0.16362398946484796,0.8079815070559023,1.064882941995687
12,trial_0012,12200053,12200053,1,informed,-0.3455206696554108,1.0732409386073567,1.5223657474243186
12,trial_0012,12200054,12200054,1,informed,0.5221512901321284,0.7629762795988709,1.1495833036458059
12,trial_0012,12200055,12200055,1,informed,0.4477144169837085,0.7893888325052604,1.1989055673325415
12,trial_0012,12200056,12200056,1,informed,-0.0039035338230538567,0.9334021824110165,1.202862502280742
12,trial_0012,12200057,12200057,1,informed,0.0847510649761427,0.8203295526233899,1.1436020980237573
12,trial_0012,12200058,12200058,1,informed,-0.028705783217770293,1.119267588950489,1.5461219718666326
12,trial_0012,12200059,12200059,1,informed,0.522670891092538,0.7633528404272659,1.161203797384844
12,trial_0012,12200060,12200060,1,informed,0.5552378636962886,0.7179660624491176,1.1086734661551743
12,trial_0012,12200061,12200061,1,informed,0.49381732606274736,0.6677521673360773,0.9564777148488712
12,trial_0012,12200062,12200062,1,informed,0.4726718427483718,0.781311441488441,1.1676922060615362
12,trial_0012,12200063,12200063,1,informed,0.46393278743722416,0.7380087422663447,1.0143616080009237
12,trial_0012,12200064,12200064,1,informed,0.549014748629349,0.6529049830547744,0.8923650041706321
12,trial_0012,12200065,12200065,1,informed,0.08683371966346558,0.8711410684810571,1.1855452118901806
12,trial_0012,12200066,12200066,1,informed,0.5382633894435374,0.6905750240012021,1.0108474847873161
12,trial_0012,12200067,12200067,1,informed,0.492289919299,0.7706390485020339,1.160639495409894
12,trial_0012,12200068,12200068,1,informed,0.33224456783111256,0.9038994100984874,1.2453076423754215
12,trial_0012,12200069,12200069,1,informed,0.44146900889647606,0.7867544589010522,1.1460689180265033
12,trial_0012,12200070,12200070,1,informed,-0.36711734401813895,0.8473749368619882,1.0913072406029392
12,trial_0012,12200071,12200071,1,informed,0.5819557683166868,0.6803138434520107,1.0212358731204203
12,trial_0012,12200072,12200072,1,informed,0.5246692259501945,0.759710890658229,1.1395443374529706
12,trial_0012,12200073,12200073,1,informed,0.291553791738677,0.8316739041148807,1.3263324171251683
12,trial_0012,12200074,12200074,1,informed,0.006538183375197031,1.0207692132605142,1.339238671395277
12,trial_0012,12200075,12200075,1,informed,0.5241679678673035,0.7267756303077916,1.0180323257006911
12,trial_0012,12200076,12200076,1,informed,0.27134883878565214,0.8698752440928669,1.3247393321915906
12,trial_0012,12200077,12200077,1,informed,0.5016506232036079,0.7886769769998269,1.1993713623656073
12,trial_0012,12200078,12200078,1,informed,0.1742262683488001,1.1875873356439142,1.5348271776127826
12,trial_0012,12200079,12200079,1,informed,0.49978954555611665,0.7658960575564305,1.1581488285216728
12,trial_0012,12200080,12200080,1,informed,-0.385207207374488,1.1778458065379667,1.6573803063532269
12,trial_0012,12200081,12200081,1,informed,0.3943340737615189,0.6982423139908599,0.9115629480234569
12,trial_0012,12200082,12200082,1,informed,-0.25704379994442167,1.236923550062412,1.884864891623418
12,trial_0012,12200083,12200083,1,informed,0.5067051247518548,0.7636632963622244,1.1637815869954249
12,trial_0012,12200084,12200084,1,informed,0.23147017924362295,0.867029467470768,1.234388057931615
12,trial_0012,12200085,12200085,1,informed,0.3012253404424861,0.7487256252664508,1.0013577101323445
12,trial_0012,12200086,12200086,1,informed,0.3712545923439429,0.8179291353064316,1.1860152736763747
12,trial_0012,12200087,12200087,1,informed,0.4048531946225029,0.8248809832258267,1.2470511212422402
12,trial_0012,12200088,12200088,1,informed,0.49505679612172065,0.7607745510534913,1.1382067118813657
12,trial_0012,12200089,12200089,1,informed,0.20765049027610652,0.9984289960420907,1.309728829634052
12,trial_0012,12200090,12200090,1,informed,0.4071847083045958,0.8091648336002278,1.1902251642219086
12,trial_0012,12200091,12200091,1,informed,0.24326306396365038,0.9277870682388024,1.1794218685218965
12,trial_0012,12200092,12200092,1,informed,0.22800836432725222,0.7511688743558905,0.977212838324671
12,trial_0012,12200093,12200093,1,informed,0.41889764705546795,0.7949852138364764,1.185092759386197
12,trial_0012,12200094,12200094,1,informed,0.5049390555556541,0.7568788107434533,1.1235996818719713
12,trial_0012,12200095,12200095,1,informed,0.18432216353207467,0.7530060102363316,0.9901413364528238
12,trial_0012,12200096,12200096,1,informed,0.25700685449141664,0.8542498776721347,1.3169056807331228
12,trial_0012,12200097,12200097,1,informed,-0.08088557007122167,0.7722263551968309,1.027392937942862
12,trial_0012,12200098,12200098,1,informed,0.07924214665741622,0.8702574701303312,1.2421855145996021
12,trial_0012,12200099,12200099,1,informed,0.5346846967733203,0.7216181415392224,1.089354211633077
12,trial_0012,12200100,12200100,1,informed,0.05931917102421907,1.1003082034176184,1.5226189079768164
12,trial_0012,12200101,12200101,1,informed,0.4655502000493024,0.7536829699012745,1.0577381058803212
12,trial_0012,12200102,12200102,1,informed,0.49854112275140966,0.7732480518348768,1.153770462990656
12,trial_0012,12200103,12200103,1,informed,0.34936855977177445,0.8389063279770099,1.2785704560942721
12,trial_0012,12200104,12200104,1,informed,0.05862369986631919,0.7932714910140566,1.0254869896847734
12,trial_0012,12200105,12200105,1,informed,0.5315716152228287,0.7394109571510719,1.1298460936090946
12,trial_0012,12200106,12200106,1,informed,0.37209772229903615,1.4176581600897342,3.1380210706489353
12,trial_0012,12200107,12200107,1,informed,-0.12480512999298278,0.7875551656650648,1.0317043363747842
12,trial_0012,12200108,12200108,1,informed,0.47540729611698274,0.7551732455879963,1.0859413032674428
12,trial_0012,12200109,12200109,1,informed,0.24804146556713144,0.8051377124375028,1.121448109147283
12,trial_0012,12200110,12200110,1,informed,0.42861174522106205,0.8065821046817931,1.2045688486845199
12,trial_0012,12200111,12200111,1,informed,0.43484572659770904,0.7857939926750869,1.1609867042890514
12,trial_0012,12200112,12200112,1,informed,0.0811328982148127,0.7686624250269577,0.9995188760911551
12,trial_0012,12200113,12200113,1,informed,0.2654940027737506,0.7687870077292911,1.0314840669008825
12,trial_0012,12200114,12200114,1,informed,0.35505467411445857,0.8721064744160342,1.1675389511970342
12,trial_0012,12200115,12200115,1,informed,0.39363067498144255,0.7125364647406811,0.923489842493529
12,trial_0012,12200116,12200116,1,informed,0.5483332601567705,0.726216444666157,1.1040411199001448
12,trial_0012,12200117,12200117,1,informed,0.44421848595535085,0.7939006393555097,1.1846430883966588
12,trial_0012,12200118,12200118,1,informed,-0.12473189516604932,0.7820890668287129,1.021766189988787
12,trial_0012,12200119,12200119,1,informed,0.38234987364907125,0.7516535535392598,1.0551420000741167
12,trial_0012,12200120,12200120,1,informed,0.34105274380665035,0.9760458407403833,1.8046062115523855
12,trial_0012,12200121,12200121,1,informed,0.34785719960877726,0.9043501600023949,1.2363393611360975
12,trial_0012,12200122,12200122,1,informed,0.22124276754210395,0.8338994048019925,1.1979029538990347
12,trial_0012,12200123,12200123,1,informed,0.336376280489707,0.8158812555762507,1.1474169297024146
12,trial_0012,12200124,12200124,1,informed,0.4719263592291898,0.7381274534481852,1.0424883614403373
12,trial_0012,12200125,12200125,1,informed,0.30363930139521395,0.7550019458721076,0.95039321989178
12,trial_0012,12200126,12200126,1,informed,0.518924228510379,0.751886695541568,1.0973322788358704
12,trial_0012,12200127,12200127,1,informed,0.5866901169438322,0.6340284749771519,0.8818180280210957
12,trial_0012,12200128,12200128,1,informed,0.4767206570819661,0.7674203896545128,1.1289100878498577
12,trial_0012,12200129,12200129,1,informed,0.33585051511963954,0.7788404745677413,1.0916070322981384
12,trial_0012,12200130,12200130,1,informed,0.5574299469062746,0.7312183433778581,1.0943317877414536
12,trial_0012,12200131,12200131,1,informed,0.5179776840908255,0.7611347422226663,1.1463332670792934
12,trial_0012,12200132,12200132,1,informed,0.4729713565151864,0.7678705306199926,1.1209338701798068
12,trial_0012,12200133,12200133,1,informed,0.31731972561882504,0.7359446644261652,0.9978574423894445
12,trial_0012,12200134,12200134,1,informed,0.17833941943685047,1.401723898078471,1.8957466977782658
12,trial_0012,12200135,12200135,1,informed,0.47891606169227774,0.7526169124925849,1.0762004415871829
12,trial_0012,12200136,12200136,1,informed,0.5224399785941778,0.7071604143400563,1.0330791616721724
12,trial_0012,12200137,12200137,1,informed,0.4139987865998472,0.7939983396658868,1.1637736380202204
12,trial_0012,12200138,12200138,1,informed,0.5275813832834555,0.7287335630190044,1.0851391861119009
12,trial_0012,12200139,12200139,1,informed,0.3377336944310261,0.7309548953002343,0.9717451301157545
12,trial_0012,12200140,12200140,1,informed,-0.08436695801337979,1.188203526049252,1.6558214004503726
