trial_number,trial_id,synthetic_seed,sampling_seed,schema_attempts,sample_type,ridge_spearman,ridge_mae,ridge_rmse
21,trial_0021,21200000,21200000,1,informed,0.10332475931490871,0.8628547118003261,1.2056520543450948
21,trial_0021,21200001,21200001,1,informed,-0.059355378388262874,1.3949815613584626,1.9934515391030891
21,trial_0021,21200002,21200002,1,informed,-0.1261498324021913,1.539655521583941,2.231670699192795
21,trial_0021,21200003,21200003,1,informed,0.25862954307273645,0.7703281493387723,1.0131033135335332
21,trial_0021,21200004,21200004,1,informed,-0.2507924051356146,1.1638914246799048,1.6457637201077233
21,trial_0021,21200005,21200005,1,informed,-0.16076348469056068,2.33058590181748,3.3979366189327775
21,trial_0021,21200006,21200006,1,informed,0.44877901463212055,0.7255809332520782,1.0155980754393812
21,trial_0021,21200007,21200007,1,informed,-0.0959789015913869,0.9731595320980234,1.4370539368826678
21,trial_0021,21200008,21200008,1,informed,0.22668342630022842,0.8287325063574186,1.0522706164069235
21,trial_0021,21200009,21200009,1,informed,0.5388775478008723,0.7042144011220587,1.0264786204211227
21,trial_0021,21200010,21200010,1,informed,0.011172958334143456,0.9097888646329843,1.3661502322763366
21,trial_0021,21200011,21200011,1,informed,-0.08687272903189931,1.7285238752049317,2.544391491419178
21,trial_0021,21200012,21200012,1,informed,0.0014054033921147228,0.9547417691504635,1.3697358144196432
21,trial_0021,21200013,21200013,1,informed,0.08020691093966151,0.9588107141171303,1.3478236146277291
21,trial_0021,21200014,21200014,1,informed,-0.1434781929752363,1.242403766725298,1.8508860371520064
21,trial_0021,21200015,21200015,1,informed,0.5313189291001115,0.6626566456495313,0.8648265222362002
21,trial_0021,21200016,21200016,1,informed,0.31115553465395884,0.7574740711480962,1.0018755579349485
21,trial_0021,21200017,21200017,1,informed,0.3075690920496488,0.85579476450001,1.2705930255025655
21,trial_0021,21200018,21200018,1,informed,0.12149791737736682,0.7853295129743678,1.0550445545954252
21,trial_0021,21200019,21200019,1,informed,0.27282557710904076,0.8168113107525684,1.0772543878656617
21,trial_0021,21200020,21200020,1,informed,0.032947703492931524,0.8498637933452338,1.1693520487101494
21,trial_0021,21200021,21200021,1,informed,0.5445008562402792,0.704768648793121,0.9862189763440043
21,trial_0021,21200022,21200022,1,informed,0.45184746913708457,0.7727493071959959,1.121772987452521
21,trial_0021,21200023,21200023,1,informed,-0.04744155642510234,0.8366790469912982,1.0850648115090884
21,trial_0021,21200024,21200024,1,informed,0.5087726896204143,0.7247323315126133,0.994009560453064
21,trial_0021,21200025,21200025,1,informed,0.36161197946107776,0.7209400839043284,1.0058829345321476
21,trial_0021,21200026,21200026,1,informed,0.5039731157983964,0.8015353169401606,1.2443490228025362
21,trial_0021,21200027,21200027,1,informed,-0.19689556366031552,1.8821922817228403,2.9810175678762723
21,trial_0021,21200028,21200028,1,informed,0.49903130949988195,0.690558024048056,0.9598798000305983
21,trial_0021,21200029,21200029,1,informed,-0.20215947744884752,1.187645522231369,1.6869405010008236
21,trial_0021,21200030,21200030,1,informed,0.24089379839802083,0.7820081090278339,1.0929494669460988
21,trial_0021,21200031,21200031,1,informed,0.5628502262080799,0.6690014327397052,0.9419926911688447
21,trial_0021,21200032,21200032,1,informed,0.144402280354728,1.8563946174466501,2.7510822826730448
21,trial_0021,21200033,21200033,1,informed,0.30005419828568536,0.7937446260535218,1.1054253480574976
21,trial_0021,21200034,21200034,1,informed,0.2604430139822267,0.8324554307509534,1.1546478341965005
21,trial_0021,21200035,21200035,1,informed,0.19178332715332147,1.052291154823172,1.8167251932457684
21,trial_0021,21200036,21200036,1,informed,0.17646258222320504,0.8407181087054328,1.0984881844887298
21,trial_0021,21200037,21200037,1,informed,0.3553695373980045,0.7601090502942924,1.0734810956464529
21,trial_0021,21200038,21200038,1,informed,0.2572945314982229,1.2505050109709397,1.9129731724437828
21,trial_0021,21200039,21200039,1,informed,0.23899592564897962,0.9443981673971139,1.3746829906788391
21,trial_0021,21200040,21200040,1,informed,0.33601733689319735,0.7507574245477545,1.0308426077054267
21,trial_0021,21200041,21200041,1,informed,0.20336398396035985,0.9756400727471612,1.7509781894384568
21,trial_0021,21200042,21200042,1,informed,0.13473663636260888,0.858963545871089,1.180117046243925
21,trial_0021,21200043,21200043,1,informed,-0.061155372340053145,2.0671685731434413,3.4009715042780564
21,trial_0021,21200044,21200044,1,informed,0.05624611029740433,0.9083247664488663,1.322595674541715
21,trial_0021,21200045,21200045,1,informed,0.3178091196050796,0.7714498754158898,1.0741154173779248
21,trial_0021,21200046,21200046,1,informed,0.4379994440460121,0.7291458139830537,0.9737569814783275
21,trial_0021,21200047,21200047,1,informed,0.38689756777890366,1.1579964530924123,2.375534932449818
21,trial_0021,21200048,21200048,1,informed,0.05727145254772895,0.7902110345487929,1.0277333593287967
21,trial_0021,21200049,21200049,1,informed,0.5285624538644189,0.6969759422467935,0.982059857193141
21,trial_0021,21200050,21200050,1,informed,-0.1693902137964565,1.5577138146745177,2.52131553827915
21,trial_0021,21200051,21200051,1,informed,0.03411086335429943,0.8566733433424738,1.1244007943243162
21,trial_0021,21200052,21200052,1,informed,0.06027412145694249,0.78868545488273,1.0233125527268156
21,trial_0021,21200053,21200053,1,informed,0.5053680629302267,0.7638025106630046,1.152994788674078
